scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:09:03.7825029Z,archive-extract,C:\bench\microbench\archive-extract,0,15670,0,0,0,30883328,265781248,1484203.700,2118358.600,2118358.600,2118358.600,1,10,0.638,1566307.760
com-create-instance,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:15:22.4100815Z,com-create-instance,C:\bench\microbench\com-create-instance,0,549,0,0,0,0,16384,94.200,167.900,192.000,3280.400,1,5000,9133.598,109.383
crypto-hash-verify,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:15:11.8673195Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,274,0,0,0,0,0,40.500,42.100,56.400,138.100,1,5000,24243.658,41.225
dll-load-unique,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:12:31.6130841Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,56487,0,0,0,1990656,4040712192,28104.700,29860.900,30857.400,50040.500,1,2000,35.407,28234.339
ext-sensitivity-dll,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:10:57.3970286Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,3677,0,0,0,0,42467328,355.300,405.100,689.700,25285.500,1,10000,2719.724,366.744
ext-sensitivity-exe,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:10:43.7209586Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,3717,0,0,0,15969792,71319552,353.200,421.900,708.200,71589.000,1,10000,2690.534,370.366
ext-sensitivity-js,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:11:11.2408951Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,3831,0,0,0,31232,56610816,373.600,427.800,595.600,10351.700,1,10000,2610.031,382.212
ext-sensitivity-ps1,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:11:25.1074841Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,3860,0,0,0,26850304,61362176,377.900,433.900,603.900,18405.100,1,10000,2590.284,385.088
file-copy-large,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:09:27.4395269Z,file-copy-large,C:\bench\microbench\file-copy-large,0,839,0,0,0,232448,4096,35666.700,37141.200,37141.200,37141.200,1,10,27.898,35835.950
file-create-delete,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:08:38.1041828Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2243,0,0,0,1292800,21901312,420.700,602.900,965.100,29264.600,100,5000,2234.085,444.064
file-enum-large-dir,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:09:16.5760457Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,2781,0,0,0,0,67960832,2787.500,3418.400,4954.400,4954.400,1,50,347.659,2876.254
file-write-content,kaspersky,Kaspersky,21.0.0.1,2026-04-21T05:12:46.5357043Z,file-write-content,C:\bench\microbench\file-write-content,0,4924,0,0,0,0,59318272,452.500,654.800,985.200,53486.600,1,10000,2030.944,487.593
