scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:52:27.3578722Z,archive-extract,C:\bench\microbench\archive-extract,0,18508,0,0,0,29940224,281890816,1824799.500,2073773.200,2073773.200,2073773.200,1,10,0.540,1850607.000
com-create-instance,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:59:10.1173523Z,com-create-instance,C:\bench\microbench\com-create-instance,0,670,0,0,0,274432,49152,113.800,193.700,222.200,13942.700,1,5000,7479.302,133.626
crypto-hash-verify,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:58:59.4391021Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,231,0,0,0,835584,0,38.100,41.400,53.400,247.100,1,5000,25662.964,38.941
dll-load-unique,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:55:06.9416782Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,10429,0,0,0,7680,4019314688,5094.800,6210.500,7044.500,18775.600,1,2000,191.782,5209.946
ext-sensitivity-dll,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:54:16.2149643Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,5107,0,0,0,0,53927936,484.200,648.500,788.100,22223.600,1,10000,1958.260,509.377
ext-sensitivity-exe,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:54:01.0923887Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,5160,0,0,0,16330240,57344000,485.400,654.200,834.000,36337.000,1,10000,1938.162,514.293
ext-sensitivity-js,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:54:31.3294238Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,5089,0,0,0,31232,59723776,484.400,648.800,761.600,13425.900,1,10000,1965.088,507.518
ext-sensitivity-ps1,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:54:46.5071450Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,5176,0,0,0,499712,67325952,488.200,648.100,830.900,30092.600,1,10000,1931.788,516.332
file-copy-large,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:52:51.9421458Z,file-copy-large,C:\bench\microbench\file-copy-large,0,864,0,0,0,570368,104886272,35229.600,69908.000,69908.000,69908.000,1,10,25.811,38733.430
file-create-delete,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:51:58.8293916Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2478,0,0,0,772608,16547840,477.600,530.400,613.000,25578.100,100,5000,2027.873,487.099
file-enum-large-dir,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:52:41.0794042Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,3709,0,0,0,90112,42332160,2666.400,3305.200,5314.100,5314.100,1,50,359.963,2777.918
file-write-content,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:55:22.2445379Z,file-write-content,C:\bench\microbench\file-write-content,0,5294,0,0,0,0,26251264,504.700,641.700,810.900,15742.200,1,10000,1889.060,524.511
fs-watcher,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:59:48.3115943Z,fs-watcher,C:\bench\microbench\fs-watcher,0,3730,0,0,0,121344,37740544,703.000,757.600,1066.700,21709.300,1,5000,1385.341,720.314
hardlink-create,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:53:04.2475378Z,hardlink-create,C:\bench\microbench\hardlink-create,0,2298,0,0,0,0,8744960,452.200,562.100,626.500,1357.400,1,5000,2176.795,457.898
junction-create,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:53:15.1178220Z,junction-create,C:\bench\microbench\junction-create,0,856,0,0,0,94208,6254592,409.600,467.300,535.200,11706.300,1,2000,2337.830,426.311
mem-alloc-protect,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:57:40.5881887Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,169,0,0,0,0,0,2.900,3.900,5.200,493.100,1,50000,315154.586,3.135
mem-map-file,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:57:55.9087491Z,mem-map-file,C:\bench\microbench\mem-map-file,0,5299,0,0,0,154112,107929600,491.000,705.700,1023.000,1952.100,1,10000,1888.894,529.142
net-connect-loopback,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:58:06.7100197Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,792,0,0,0,167936,0,385.200,479.800,941.300,2326.200,1,2000,2565.168,389.676
net-dns-resolve,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:58:17.9623881Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1249,0,0,0,8192,4096,249.200,273.200,289.500,7353.200,1,5000,4004.614,249.592
new-exe-run,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:56:20.5059483Z,new-exe-run,C:\bench\microbench\new-exe-run,0,48262,0,0,0,149084672,18108416,906362.700,1235846.400,1269599.300,1269599.300,1,50,1.036,964821.716
new-exe-run-motw,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:57:19.1805813Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,48673,0,0,0,98304,19030016,915513.200,1243835.000,1291914.100,1291914.100,1,50,1.027,973232.396
pipe-roundtrip,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:58:39.1289616Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,129,0,0,0,416256,0,56.700,90.600,177.900,742.400,1,2000,17649.275,56.486
process-create-wait,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:53:45.9188234Z,process-create-wait,C:\bench\microbench\process-create-wait,0,20808,0,0,0,761344,352256,39158.900,43446.300,59006.400,938916.400,1,500,24.029,41614.632
registry-crud,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:58:28.9943157Z,registry-crud,C:\bench\microbench\registry-crud,0,1030,0,0,0,135168,94208,197.500,249.000,271.200,2732.800,1,5000,4855.151,205.640
ripgrep-clean-build,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T17:00:19.2972567Z,cargo build --release,C:\bench\ripgrep,0,20359,149968,6718,2173,354178048,89968640,,,,,0,0,0.000,0.000
