scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
file-create-delete,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:17:14.8944751Z,file-create-delete,C:\bench\microbench\file-create-delete,0,3869,0,0,0,1196544,25260032,734.900,852.800,1206.400,16391.700,100,5000,1295.752,763.723
archive-extract,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:17:53.5203918Z,archive-extract,C:\bench\microbench\archive-extract,0,28603,0,0,0,32491520,290674688,2837924.900,3010850.500,3010850.500,3010850.500,1,10,0.350,2858544.570
file-enum-large-dir,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:18:09.1394896Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,5600,0,0,0,32768,56860672,2757.300,3603.800,4814.500,4814.500,1,50,342.670,2918.112
file-copy-large,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:18:19.9893796Z,file-copy-large,C:\bench\microbench\file-copy-large,0,844,0,0,0,3017216,110592,35138.200,38515.800,38515.800,38515.800,1,10,27.988,35719.880
hardlink-create,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:18:33.5709915Z,hardlink-create,C:\bench\microbench\hardlink-create,0,3576,0,0,0,0,4096,680.100,1116.300,1353.700,3107.700,1,5000,1399.355,712.922
junction-create,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:18:44.8469862Z,junction-create,C:\bench\microbench\junction-create,0,1278,0,0,0,32768,0,591.500,957.000,1167.400,10212.900,1,2000,1565.853,637.055
process-create-wait,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:19:20.5124915Z,process-create-wait,C:\bench\microbench\process-create-wait,0,25659,0,0,0,2568704,93818880,50699.200,53750.200,58972.500,151775.500,1,500,19.486,51317.035
ext-sensitivity-exe,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:19:38.1059412Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,7594,0,0,0,0,81657856,734.600,847.100,1117.400,30896.900,1,10000,1316.767,757.716
ext-sensitivity-dll,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:19:55.8931795Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,7786,0,0,0,3072,49668096,756.400,839.100,1215.500,30055.500,1,10000,1284.349,777.281
ext-sensitivity-js,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:20:13.5417784Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,7634,0,0,0,765952,58728448,738.400,838.200,1156.600,46276.800,1,10000,1309.941,762.017
ext-sensitivity-ps1,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:20:31.2776570Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,7736,0,0,0,3908096,54013952,741.900,938.300,1235.400,24008.100,1,10000,1292.631,772.242
dll-load-unique,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:21:29.6770514Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,48395,0,0,0,170368512,4030681088,23956.700,26282.500,28394.800,39510.200,1,2000,41.326,24188.901
file-write-content,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:21:48.2117716Z,file-write-content,C:\bench\microbench\file-write-content,0,8519,0,0,0,0,56238080,796.500,1066.800,1239.900,22500.300,1,10000,1173.845,846.509
new-exe-run,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:22:03.9766968Z,new-exe-run,C:\bench\microbench\new-exe-run,0,5767,0,0,0,3320320,12582912,114905.500,128100.200,131869.200,131869.200,1,50,8.670,115111.538
new-exe-run-motw,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:22:19.7209384Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,5741,0,0,0,233472,12648448,114432.700,126440.600,127717.500,127717.500,1,50,8.708,114637.766
thread-create,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:22:31.0772203Z,thread-create,C:\bench\microbench\thread-create,0,1353,0,0,0,126976,0,237.400,430.800,531.600,3056.900,1,5000,3695.810,270.403
mem-alloc-protect,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:22:41.3002246Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,224,0,0,0,0,0,4.200,5.500,7.700,451.000,1,50000,223148.736,4.442
mem-map-file,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:22:57.1885453Z,mem-map-file,C:\bench\microbench\mem-map-file,0,5862,0,0,0,162304,106438656,553.800,769.700,1158.800,1895.000,1,10000,1712.299,583.750
net-connect-loopback,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:23:08.6798120Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,1475,0,0,0,796672,0,591.300,852.500,1185.200,56176.200,1,2000,1435.345,696.557
net-dns-resolve,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:23:20.3184832Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1626,0,0,0,317952,0,318.700,349.500,374.400,31040.500,1,5000,3074.755,325.124
registry-crud,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:23:42.9255183Z,registry-crud,C:\bench\microbench\registry-crud,0,12593,0,0,0,98304,3670016,2465.400,3043.800,3426.300,14825.000,1,5000,397.076,2516.427
pipe-roundtrip,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T17:23:53.1253801Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,184,0,0,0,463872,0,58.300,122.600,171.300,279.900,1,2000,15319.226,65.110
