scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:56:14.2596354Z,archive-extract,C:\bench\microbench\archive-extract,0,33154,0,0,0,52805632,293076992,3222555.900,4102599.500,4102599.500,4102599.500,1,10,0.302,3312501.530
com-create-instance,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:02:27.8147032Z,com-create-instance,C:\bench\microbench\com-create-instance,0,1801,0,0,0,32768,114688,333.800,409.200,887.600,22798.500,1,5000,2776.931,359.949
crypto-hash-verify,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:02:16.0060909Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,245,0,0,0,0,0,40.500,42.000,57.700,507.100,1,5000,24150.249,41.382
dll-load-unique,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:59:47.7592777Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,46940,0,0,0,176147968,4028037120,22966.400,27128.600,30725.500,162491.900,1,2000,42.607,23460.355
ext-sensitivity-dll,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:58:13.8623488Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,8212,0,0,0,2048,57618432,781.100,1085.800,1440.500,13543.400,1,10000,1217.834,819.580
ext-sensitivity-exe,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:57:55.6453919Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,8488,0,0,0,44642816,70184960,783.200,1208.100,1544.900,24309.100,1,10000,1178.083,846.770
ext-sensitivity-js,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:58:32.2735078Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,8404,0,0,0,98359808,60321792,776.800,1212.700,1592.800,33557.000,1,10000,1189.868,838.795
ext-sensitivity-ps1,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:58:50.8030255Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,8530,0,0,0,15398400,48218112,784.800,1265.000,1630.100,54728.500,1,10000,1172.449,851.256
file-copy-large,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:56:43.4062397Z,file-copy-large,C:\bench\microbench\file-copy-large,0,2395,0,0,0,1024,4137984,208461.500,215622.900,215622.900,215622.900,1,10,5.215,191737.710
file-create-delete,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:55:31.0914416Z,file-create-delete,C:\bench\microbench\file-create-delete,0,4955,0,0,0,1510400,33996800,779.300,1722.200,2012.500,21439.400,100,5000,1009.607,985.825
file-enum-large-dir,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:56:30.9999295Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,6731,0,0,0,0,40394752,3499.600,4802.500,5807.700,5807.700,1,50,272.676,3666.960
file-write-content,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:00:06.7156066Z,file-write-content,C:\bench\microbench\file-write-content,0,8951,0,0,0,0,59346944,833.800,1106.000,1334.600,7506.700,1,10000,1117.281,889.446
fs-watcher,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:03:04.7106932Z,fs-watcher,C:\bench\microbench\fs-watcher,0,9024,0,0,0,218189824,76156928,1691.200,2397.500,2741.000,19587.500,1,5000,561.614,1777.350
hardlink-create,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:56:57.3881005Z,hardlink-create,C:\bench\microbench\hardlink-create,0,3979,0,0,0,0,1064960,759.000,1012.100,1306.200,2256.400,1,5000,1257.180,793.655
junction-create,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:57:08.6807859Z,junction-create,C:\bench\microbench\junction-create,0,1285,0,0,0,0,13062144,619.600,783.900,1226.700,4137.500,1,2000,1556.991,640.786
mem-alloc-protect,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:00:56.2950430Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,162,0,0,0,0,0,2.900,3.200,4.400,370.100,1,50000,326055.981,3.028
mem-map-file,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:01:13.2810893Z,mem-map-file,C:\bench\microbench\mem-map-file,0,6964,0,0,0,125440,109608960,660.400,927.500,1261.900,3903.400,1,10000,1442.581,692.946
net-connect-loopback,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:01:23.8866442Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,588,0,0,0,16896,8192,273.500,362.000,556.700,1435.400,1,2000,3525.055,283.495
net-dns-resolve,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:01:34.8406509Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,952,0,0,0,0,0,192.900,210.500,227.900,6232.900,1,5000,5250.071,190.368
new-exe-run,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:00:20.9254457Z,new-exe-run,C:\bench\microbench\new-exe-run,0,4206,0,0,0,3115520,12509184,81662.500,97065.400,101060.200,101060.200,1,50,11.887,83771.952
new-exe-run-motw,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:00:34.7418355Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,3796,0,0,0,0,12726272,74731.100,82805.700,84513.600,84513.600,1,50,13.171,75608.048
pipe-roundtrip,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:01:55.6985946Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,164,0,0,0,406528,0,48.400,66.500,157.100,549.800,1,2000,17883.665,55.748
process-create-wait,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T03:57:37.1577430Z,process-create-wait,C:\bench\microbench\process-create-wait,0,18472,0,0,0,3803136,75472896,35922.000,39549.500,43845.100,380794.600,1,500,27.067,36944.183
registry-crud,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:01:45.5189146Z,registry-crud,C:\bench\microbench\registry-crud,0,675,0,0,0,0,0,125.600,174.600,273.600,2619.400,1,5000,7410.744,134.629
ripgrep-clean-build,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:03:34.9412196Z,cargo build --release,C:\bench\ripgrep,0,20182,170000,8437,1993,623107072,148754432,,,,,0,0,0.000,0.000
ripgrep-incremental-build,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:04:01.7640298Z,cargo build --release,C:\bench\ripgrep,0,6804,34031,1000,465,139580928,26951680,,,,,0,0,0.000,0.000
roslyn-clean-build,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:08:22.2690105Z,"dotnet build ""C:\bench\roslyn\Roslyn.slnx"" -c Release /m /nr:false /p:RepositoryUrl=https://github.com/dotnet/roslyn /p:RepositoryCommit=358fc4c237c3ec174e66c5d6e430ba176bf793cf /p:RepositoryBranch=main",C:\bench\roslyn,0,238487,3132703,449984,7724,17509996544,32702632960,,,,,0,0,0.000,0.000
roslyn-incremental-build,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:09:52.7082223Z,"dotnet build ""C:\bench\roslyn\Roslyn.slnx"" -c Release /m /nr:false /p:RepositoryUrl=https://github.com/dotnet/roslyn /p:RepositoryCommit=358fc4c237c3ec174e66c5d6e430ba176bf793cf /p:RepositoryBranch=main",C:\bench\roslyn,0,70095,792281,184453,4422,606814208,1315172352,,,,,0,0,0.000,0.000
thread-create,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:00:46.1207700Z,thread-create,C:\bench\microbench\thread-create,0,1376,0,0,0,0,0,242.900,450.100,559.000,2161.200,1,5000,3632.891,275.068
token-query,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T04:02:05.7554025Z,token-query,C:\bench\microbench\token-query,0,55,0,0,0,0,0,1.000,1.300,1.500,558.800,1,50000,924776.805,1.039
