scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
file-create-delete,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:05:33.6090759Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2379,0,0,0,81920,28454912,456.100,507.000,642.100,21284.400,100,5000,2103.345,471.789
archive-extract,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:06:01.9843650Z,archive-extract,C:\bench\microbench\archive-extract,0,18352,0,0,0,34820608,284448768,1822779.600,1949639.200,1949639.200,1949639.200,1,10,0.545,1835144.260
file-enum-large-dir,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:06:16.4136454Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,4406,0,0,0,2370560,42024960,2871.300,3218.900,4853.100,4853.100,1,50,341.211,2930.596
file-copy-large,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:06:27.2437045Z,file-copy-large,C:\bench\microbench\file-copy-large,0,819,0,0,0,0,0,35244.200,37644.000,37644.000,37644.000,1,10,28.102,35574.960
hardlink-create,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:06:40.1532929Z,hardlink-create,C:\bench\microbench\hardlink-create,0,2888,0,0,0,0,24576,564.800,872.100,908.600,10139.200,1,5000,1732.460,575.731
junction-create,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:06:51.0112392Z,junction-create,C:\bench\microbench\junction-create,0,847,0,0,0,0,0,411.700,460.500,552.100,1721.900,1,2000,2363.502,421.688
process-create-wait,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:07:19.2341588Z,process-create-wait,C:\bench\microbench\process-create-wait,0,18205,0,0,0,1496576,105152512,35983.200,38321.800,40118.100,169930.400,1,500,27.465,36408.917
ext-sensitivity-exe,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:07:39.3438736Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,10114,0,0,0,192512,73469952,966.500,1212.100,1543.900,16272.300,1,10000,988.737,1009.510
ext-sensitivity-dll,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:08:00.2589972Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,10908,0,0,0,16384,68341760,1050.500,1293.900,1709.600,19206.500,1,10000,916.778,1089.223
ext-sensitivity-js,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:08:15.0211711Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,4767,0,0,0,14347264,73732096,469.300,513.600,602.000,21483.400,1,10000,2097.888,475.284
ext-sensitivity-ps1,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:08:29.8274322Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,4794,0,0,0,147456,63950848,466.000,510.800,590.900,74687.900,1,10000,2085.807,478.064
dll-load-unique,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:09:07.2194988Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,27392,0,0,0,182187008,4038955008,13494.200,14873.300,15925.000,308327.000,1,2000,73.014,13688.941
file-write-content,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:26:40.5826463Z,file-write-content,C:\bench\microbench\file-write-content,0,1043355,0,0,0,147722752,388587520,103914.600,106651.700,113791.400,127986.200,1,10000,9.584,104313.584
new-exe-run,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:26:53.1774319Z,new-exe-run,C:\bench\microbench\new-exe-run,0,2595,0,0,0,1178624,15224832,51250.600,55174.100,87935.100,87935.100,1,50,19.268,51495.442
new-exe-run-motw,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T18:27:05.7406045Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,2553,0,0,0,360448,13623296,50183.500,54692.600,64786.100,64786.100,1,50,19.578,50694.102
