scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:48:18.0090163Z,archive-extract,C:\bench\microbench\archive-extract,0,20087,0,0,0,30860800,278450176,1912077.100,2906669.500,2906669.500,2906669.500,1,10,0.498,2007309.720
com-create-instance,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:55:07.2753444Z,com-create-instance,C:\bench\microbench\com-create-instance,0,556,0,0,0,143360,16384,94.800,167.200,190.900,13429.300,1,5000,9006.291,110.956
crypto-hash-verify,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:54:56.7196576Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,264,0,0,0,495616,0,40.500,43.500,60.100,168.200,1,5000,24047.086,41.560
dll-load-unique,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:51:36.6551072Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,56122,0,0,0,2395136,4031283200,27960.500,29650.500,30527.300,45339.000,1,2000,35.637,28052.607
ext-sensitivity-dll,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:50:01.7622500Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,4402,0,0,0,0,51449856,432.000,471.900,545.900,17189.100,1,10000,2271.931,438.887
ext-sensitivity-exe,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:49:47.3634527Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,4406,0,0,0,0,48648192,432.700,478.000,523.200,19075.000,1,10000,2269.682,438.955
ext-sensitivity-js,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:50:16.1355206Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,4359,0,0,0,31232,52666368,428.500,468.700,508.100,15426.600,1,10000,2293.879,434.603
ext-sensitivity-ps1,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:50:30.5276818Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,4388,0,0,0,3584,64966656,429.800,467.900,562.200,17901.400,1,10000,2279.009,437.501
file-copy-large,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:48:44.1638230Z,file-copy-large,C:\bench\microbench\file-copy-large,0,898,0,0,0,0,104890368,35934.900,86762.100,86762.100,86762.100,1,10,23.844,41930.790
file-create-delete,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T19:47:47.9192690Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2277,0,0,0,877056,36045824,431.900,515.600,859.000,12321.100,100,5000,2198.728,450.283
