scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:36:39.9582991Z,archive-extract,C:\bench\microbench\archive-extract,0,14651,0,0,0,31284224,257855488,1430260.000,1592415.000,1592415.000,1592415.000,1,10,0.683,1464151.400
com-create-instance,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:41:50.0995950Z,com-create-instance,C:\bench\microbench\com-create-instance,0,685,0,0,0,143360,0,116.800,202.700,229.700,12890.600,1,5000,7306.398,136.786
crypto-hash-verify,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:41:39.4114749Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,256,0,0,0,278528,0,40.500,42.300,57.600,132.100,1,5000,24241.672,41.228
dll-load-unique,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:39:15.2870192Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,8443,0,0,0,1957888,4022824960,4115.300,4914.200,5672.400,14308.200,1,2000,236.907,4217.537
ext-sensitivity-dll,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:38:29.4979460Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,3872,0,0,0,397312,57511936,376.700,427.500,806.100,9295.400,1,10000,2582.704,385.920
ext-sensitivity-exe,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:38:15.6200986Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,3997,0,0,0,2560,53788672,400.200,439.200,489.700,9757.100,1,10000,2502.069,398.035
ext-sensitivity-js,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:38:43.0583403Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,3562,0,0,0,449024,30887936,352.900,387.100,468.400,27268.400,1,10000,2807.044,355.216
ext-sensitivity-ps1,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:38:56.8403979Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,3773,0,0,0,81920,53940224,373.200,414.100,495.600,34550.500,1,10000,2650.029,376.047
file-copy-large,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:37:03.6928829Z,file-copy-large,C:\bench\microbench\file-copy-large,0,872,0,0,0,49152,104898560,34990.000,96629.200,96629.200,96629.200,1,10,24.284,41169.170
file-create-delete,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:36:15.2869448Z,file-create-delete,C:\bench\microbench\file-create-delete,0,1812,0,0,0,434176,24727552,346.800,391.900,507.800,20326.500,100,5000,2764.619,358.332
file-enum-large-dir,avast,Avast Antivirus,21.4.6162.0,2026-04-19T18:36:52.8159641Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,2841,0,0,0,832512,61399040,2606.400,2983.100,5809.900,5809.900,1,50,368.415,2714.198
