scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:38:42.0224519Z,archive-extract,C:\bench\microbench\archive-extract,0,23282,0,0,0,31856640,278474752,2301800.300,2579299.200,2579299.200,2579299.200,1,10,0.430,2328108.580
com-create-instance,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:45:11.1472439Z,com-create-instance,C:\bench\microbench\com-create-instance,0,1538,0,0,0,595968,0,284.500,388.500,772.100,6262.300,1,5000,3251.345,307.414
crypto-hash-verify,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:44:59.6047033Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,282,0,0,0,417792,0,40.500,42.700,55.900,99.300,1,5000,24287.065,41.151
dll-load-unique,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:42:23.1838855Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,10505,0,0,0,1990656,4025634816,5175.600,6222.600,6985.100,19080.600,1,2000,190.390,5248.637
ext-sensitivity-dll,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:41:28.6310964Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,6580,0,0,0,0,51101696,644.600,717.300,841.300,29562.400,1,10000,1519.751,656.652
ext-sensitivity-exe,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:41:12.0405718Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,6751,0,0,0,39936,91185152,657.100,800.900,974.900,24015.300,1,10000,1481.303,673.348
ext-sensitivity-js,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:41:45.1998688Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,6562,0,0,0,31232,48943104,640.500,717.900,850.800,29632.000,1,10000,1523.937,654.908
ext-sensitivity-ps1,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:42:02.6672980Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,7470,0,0,0,102400,46215168,712.400,975.600,1265.700,40376.600,1,10000,1338.630,745.620
file-copy-large,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:39:07.3005188Z,file-copy-large,C:\bench\microbench\file-copy-large,0,835,0,0,0,0,57344,35807.200,37317.900,37317.900,37317.900,1,10,27.847,35900.960
file-create-delete,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:38:08.7164377Z,file-create-delete,C:\bench\microbench\file-create-delete,0,3211,0,0,0,9174528,28495872,603.000,809.900,1054.100,15577.600,100,5000,1558.780,637.082
file-enum-large-dir,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:38:56.4606478Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,4419,0,0,0,210432,73494528,2749.400,3397.700,5131.800,5131.800,1,50,352.278,2838.492
file-write-content,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:42:40.0846082Z,file-write-content,C:\bench\microbench\file-write-content,0,6901,0,0,0,37888,71577600,657.300,778.500,1022.400,20002.200,1,10000,1451.272,684.470
fs-watcher,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:45:48.0363668Z,fs-watcher,C:\bench\microbench\fs-watcher,0,5013,0,0,0,121344,39165952,963.000,1066.900,1260.800,16444.800,1,5000,1022.654,976.306
hardlink-create,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T20:39:20.5471856Z,hardlink-create,C:\bench\microbench\hardlink-create,0,3236,0,0,0,0,0,633.200,732.600,1125.200,1899.200,1,5000,1545.970,645.348
