scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:17:04.0578766Z,archive-extract,C:\bench\microbench\archive-extract,0,74391,0,0,0,75135488,771167744,7458982.000,7899897.600,7899897.600,7899897.600,1,10,0.134,7438122.990
com-create-instance,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:26:33.0649934Z,com-create-instance,C:\bench\microbench\com-create-instance,0,1620,0,0,0,155648,24576,314.800,344.100,367.800,15723.300,1,5000,3087.761,323.710
crypto-hash-verify,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:26:21.4331491Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,269,0,0,0,450560,0,40.500,42.700,55.900,119.300,1,5000,24315.802,41.102
dll-load-unique,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:23:21.2089745Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,15844,0,0,0,2761728,4021262336,7045.200,8103.100,22305.700,84536.800,1,2000,126.234,7916.103
ext-sensitivity-dll,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:19:55.8200989Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,22227,0,0,0,122880,57851904,1684.800,2134.400,9418.200,55684.800,1,10000,449.910,2221.002
ext-sensitivity-exe,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:19:23.5842570Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,20953,0,0,0,4096,57266176,1666.500,2074.100,12620.600,46663.500,1,10000,477.258,2093.279
ext-sensitivity-js,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:20:44.8111526Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,38986,0,0,0,398848,61366272,2037.600,3239.200,62072.100,68357.600,1,10000,256.504,3896.712
ext-sensitivity-ps1,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:22:55.3558015Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,120530,0,0,0,149131264,65388544,11236.000,12702.500,24217.100,81393.700,1,10000,82.968,12050.198
file-copy-large,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:17:45.4391118Z,file-copy-large,C:\bench\microbench\file-copy-large,0,876,0,0,0,0,0,38857.200,43264.200,43264.200,43264.200,1,10,25.482,39234.520
file-create-delete,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:15:39.6438789Z,file-create-delete,C:\bench\microbench\file-create-delete,0,6329,0,0,0,557056,24760320,1158.100,1625.500,2693.900,18934.400,100,5000,791.541,1254.649
file-enum-large-dir,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:17:34.5501239Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,20473,0,0,0,966144,57790464,2955.900,4157.100,6146.700,6146.700,1,50,320.091,3123.978
file-write-content,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:23:50.1425354Z,file-write-content,C:\bench\microbench\file-write-content,0,18932,0,0,0,23040,62062592,1025.200,1677.700,24232.000,84773.000,1,10000,528.213,1886.616
fs-watcher,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:27:24.6718260Z,fs-watcher,C:\bench\microbench\fs-watcher,0,19446,0,0,0,129536,37789696,2018.700,2739.400,89828.000,162344.100,1,5000,258.859,3861.353
hardlink-create,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:17:59.8686489Z,hardlink-create,C:\bench\microbench\hardlink-create,0,4412,0,0,0,65536,77824,851.300,1118.500,1568.500,15717.800,1,5000,1134.518,879.851
junction-create,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:18:11.4675724Z,junction-create,C:\bench\microbench\junction-create,0,1589,0,0,0,53248,10452992,787.300,827.000,899.500,2244.300,1,2000,1259.150,792.711
mem-alloc-protect,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:24:50.4008580Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,166,0,0,0,0,0,2.900,3.200,3.800,394.400,1,50000,326936.280,3.021
mem-map-file,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:25:12.7775203Z,mem-map-file,C:\bench\microbench\mem-map-file,0,12370,0,0,0,700416,108244992,1191.500,1520.000,1958.700,5158.600,1,10000,808.765,1236.202
net-connect-loopback,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:25:24.3303753Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,1537,0,0,0,151552,0,733.900,871.600,1198.100,4842.700,1,2000,1312.425,761.743
net-dns-resolve,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:25:35.5852576Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1252,0,0,0,8192,0,253.900,277.900,297.600,11600.900,1,5000,3992.507,250.332
new-exe-run,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:24:10.8720295Z,new-exe-run,C:\bench\microbench\new-exe-run,0,10713,0,0,0,3643904,12771328,206403.600,286286.500,291631.700,291631.700,1,50,4.667,213838.076
new-exe-run-motw,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:24:28.9236942Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,8042,0,0,0,310784,19894272,150204.000,240880.400,333870.800,333870.800,1,50,6.217,160458.592
pipe-roundtrip,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:26:01.0607633Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,177,0,0,0,377856,0,68.300,130.600,221.200,962.700,1,2000,13304.056,74.961
process-create-wait,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:18:52.6310676Z,process-create-wait,C:\bench\microbench\process-create-wait,0,31152,0,0,0,3054080,72966144,61661.500,64810.000,67034.800,244986.600,1,500,16.050,62303.519
registry-crud,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:25:50.8798152Z,registry-crud,C:\bench\microbench\registry-crud,0,5293,0,0,0,8192,258048,1059.600,1127.400,1162.600,2998.200,1,5000,944.724,1057.335
