scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,sophos,Sophos Home,4.0.0,2026-04-20T19:04:32.0126764Z,archive-extract,C:\bench\microbench\archive-extract,0,30910,0,0,0,30489088,301318144,3075219.700,3348220.100,3348220.100,3348220.100,1,10,0.324,3088639.000
com-create-instance,sophos,Sophos Home,4.0.0,2026-04-20T19:11:42.9945491Z,com-create-instance,C:\bench\microbench\com-create-instance,0,2537,0,0,0,135168,8192,459.800,790.000,1075.900,28553.000,1,5000,1970.956,507.211
crypto-hash-verify,sophos,Sophos Home,4.0.0,2026-04-20T19:11:30.4486287Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,240,0,0,0,0,0,40.500,43.100,56.200,219.100,1,5000,24219.866,41.264
dll-load-unique,sophos,Sophos Home,4.0.0,2026-04-20T19:08:42.1290292Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,66543,0,0,0,146570240,4021796864,33088.400,35940.500,37499.100,47877.000,1,2000,30.056,33263.272
ext-sensitivity-dll,sophos,Sophos Home,4.0.0,2026-04-20T19:06:44.6829060Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,10131,0,0,0,3072,66097152,924.100,1385.100,2203.100,30159.600,1,10000,987.035,1011.772
ext-sensitivity-exe,sophos,Sophos Home,4.0.0,2026-04-20T19:06:24.5510769Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,10244,0,0,0,0,74944512,931.600,1393.600,2178.400,31184.700,1,10000,976.204,1022.614
ext-sensitivity-js,sophos,Sophos Home,4.0.0,2026-04-20T19:07:05.1392059Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,10459,0,0,0,31232,51322880,945.800,1477.800,2401.300,12517.100,1,10000,956.127,1044.516
ext-sensitivity-ps1,sophos,Sophos Home,4.0.0,2026-04-20T19:07:25.5902436Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,10458,0,0,0,1536,77725696,946.600,1469.900,2326.000,29444.200,1,10000,956.172,1044.500
file-copy-large,sophos,Sophos Home,4.0.0,2026-04-20T19:05:02.4787843Z,file-copy-large,C:\bench\microbench\file-copy-large,0,870,0,0,0,65536,1060864,37576.100,48220.300,48220.300,48220.300,1,10,25.473,39246.990
file-create-delete,sophos,Sophos Home,4.0.0,2026-04-20T19:03:51.0779272Z,file-create-delete,C:\bench\microbench\file-create-delete,0,4256,0,0,0,0,21815296,806.000,1015.000,1496.200,23222.800,100,5000,1175.497,847.120
