scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,avira,Avira Security,1.0.2604.8504,2026-04-19T04:02:33.1328787Z,archive-extract,C:\bench\microbench\archive-extract,0,16035,0,0,0,35963904,267960320,1550849.900,1908087.700,1908087.700,1908087.700,1,10,0.624,1601864.810
com-create-instance,avira,Avira Security,1.0.2604.8504,2026-04-19T04:08:45.4802652Z,com-create-instance,C:\bench\microbench\com-create-instance,0,719,0,0,0,233472,0,122.800,204.500,228.400,25902.900,1,5000,6958.419,143.634
crypto-hash-verify,avira,Avira Security,1.0.2604.8504,2026-04-19T04:08:34.7529820Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,281,0,0,0,0,0,40.500,41.900,55.900,92.300,1,5000,24326.508,41.083
dll-load-unique,avira,Avira Security,1.0.2604.8504,2026-04-19T04:05:43.1801516Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,43912,0,0,0,16522240,4021743616,21621.100,23022.600,24207.900,539250.100,1,2000,45.545,21946.732
ext-sensitivity-dll,avira,Avira Security,1.0.2604.8504,2026-04-19T04:04:19.1960634Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,4982,0,0,0,0,40202240,471.700,609.000,779.000,25901.100,1,10000,2007.063,496.944
ext-sensitivity-exe,avira,Avira Security,1.0.2604.8504,2026-04-19T04:04:04.2147308Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,4944,0,0,0,0,36012032,465.800,602.800,765.100,25872.500,1,10000,2022.857,492.692
ext-sensitivity-js,avira,Avira Security,1.0.2604.8504,2026-04-19T04:04:34.1913869Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,4984,0,0,0,31232,53837824,468.000,600.100,799.500,22940.600,1,10000,2006.435,497.026
ext-sensitivity-ps1,avira,Avira Security,1.0.2604.8504,2026-04-19T04:04:49.2753308Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,5081,0,0,0,1024,65294336,479.800,622.900,801.100,32410.300,1,10000,1968.143,506.757
file-copy-large,avira,Avira Security,1.0.2604.8504,2026-04-19T04:02:57.8385240Z,file-copy-large,C:\bench\microbench\file-copy-large,0,838,0,0,0,0,0,34904.900,47762.000,47762.000,47762.000,1,10,27.617,36199.230
file-create-delete,avira,Avira Security,1.0.2604.8504,2026-04-19T04:02:07.0830461Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2552,0,0,0,0,21934080,483.900,593.000,808.200,24135.100,100,5000,1961.216,506.265
file-enum-large-dir,avira,Avira Security,1.0.2604.8504,2026-04-19T04:02:46.9959755Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,3858,0,0,0,0,58175488,2587.200,3128.100,4472.100,4472.100,1,50,372.995,2680.902
file-write-content,avira,Avira Security,1.0.2604.8504,2026-04-19T04:05:58.4065557Z,file-write-content,C:\bench\microbench\file-write-content,0,5213,0,0,0,0,43118592,496.700,624.300,830.400,11904.200,1,10000,1918.260,516.511
fs-watcher,avira,Avira Security,1.0.2604.8504,2026-04-19T04:09:18.1414241Z,fs-watcher,C:\bench\microbench\fs-watcher,0,4093,0,0,0,88576,36843520,776.100,924.300,1101.500,20085.300,1,5000,1259.426,792.526
hardlink-create,avira,Avira Security,1.0.2604.8504,2026-04-19T04:03:09.6611878Z,hardlink-create,C:\bench\microbench\hardlink-create,0,1818,0,0,0,0,0,353.100,454.100,491.700,9940.300,1,5000,2753.215,361.694
junction-create,avira,Avira Security,1.0.2604.8504,2026-04-19T04:03:20.5946353Z,junction-create,C:\bench\microbench\junction-create,0,927,0,0,0,0,0,450.600,510.300,592.500,1874.900,1,2000,2159.233,461.688
mem-alloc-protect,avira,Avira Security,1.0.2604.8504,2026-04-19T04:07:00.1595264Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,161,0,0,0,0,0,2.900,3.700,8.300,487.400,1,50000,311959.530,3.165
mem-map-file,avira,Avira Security,1.0.2604.8504,2026-04-19T04:07:21.2584326Z,mem-map-file,C:\bench\microbench\mem-map-file,0,11086,0,0,0,88576,109707264,1060.300,1387.400,1854.500,4687.500,1,10000,903.070,1107.074
net-connect-loopback,avira,Avira Security,1.0.2604.8504,2026-04-19T04:07:32.1724062Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,900,0,0,0,919552,69632,406.200,575.800,740.600,1763.700,1,2000,2356.411,424.206
net-dns-resolve,avira,Avira Security,1.0.2604.8504,2026-04-19T04:07:48.6562094Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,6470,0,0,0,403968,167936,1167.300,1916.600,2427.200,23569.300,1,5000,772.730,1293.967
new-exe-run,avira,Avira Security,1.0.2604.8504,2026-04-19T04:06:24.1144389Z,new-exe-run,C:\bench\microbench\new-exe-run,0,15693,0,0,0,3639808,12791808,306794.700,393670.400,402032.700,402032.700,1,50,3.186,313574.280
new-exe-run-motw,avira,Avira Security,1.0.2604.8504,2026-04-19T04:06:38.5232457Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,4405,0,0,0,0,12595200,87197.300,92637.100,112015.000,112015.000,1,50,11.349,87838.388
pipe-roundtrip,avira,Avira Security,1.0.2604.8504,2026-04-19T04:08:14.4142813Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,146,0,0,0,406528,0,50.000,70.500,135.000,572.200,1,2000,18428.815,54.087
process-create-wait,avira,Avira Security,1.0.2604.8504,2026-04-19T04:03:49.2611900Z,process-create-wait,C:\bench\microbench\process-create-wait,0,18655,0,0,0,122340864,103145472,36710.800,40928.800,45629.500,100896.200,1,500,26.803,37308.791
registry-crud,avira,Avira Security,1.0.2604.8504,2026-04-19T04:08:04.2685814Z,registry-crud,C:\bench\microbench\registry-crud,0,5597,0,0,0,1785856,651264,1103.900,1207.600,1273.100,3611.200,1,5000,893.385,1118.241
ripgrep-clean-build,avira,Avira Security,1.0.2604.8504,2026-04-19T04:11:35.2097625Z,cargo build --release,C:\bench\ripgrep,0,127006,148375,7171,2105,333268480,119889920,,,,,0,0,0.000,0.000
ripgrep-incremental-build,avira,Avira Security,1.0.2604.8504,2026-04-19T04:12:01.3473215Z,cargo build --release,C:\bench\ripgrep,0,6130,32406,796,459,0,14598144,,,,,0,0,0.000,0.000
