scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,eset,ESET Security,19.1.12.0,2026-04-17T22:27:11.8842934Z,archive-extract,C:\bench\microbench\archive-extract,0,16388,0,0,0,31042560,343347200,1562356.400,2170547.400,2170547.400,2170547.400,1,10,0.611,1637712.140
com-create-instance,eset,ESET Security,19.1.12.0,2026-04-17T22:34:02.8265859Z,com-create-instance,C:\bench\microbench\com-create-instance,0,630,0,0,0,233472,0,104.600,188.400,214.300,15402.100,1,5000,7944.437,125.800
crypto-hash-verify,eset,ESET Security,19.1.12.0,2026-04-17T22:33:52.1832550Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,267,0,0,0,0,0,40.500,41.600,55.800,112.200,1,5000,24328.260,41.080
dll-load-unique,eset,ESET Security,19.1.12.0,2026-04-17T22:29:57.1258320Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,10520,0,0,0,8192,4021219328,5142.400,6064.800,7143.300,18107.800,1,2000,190.110,5255.977
ext-sensitivity-dll,eset,ESET Security,19.1.12.0,2026-04-17T22:29:00.8561842Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,6120,0,0,0,0,59133952,583.500,728.800,1110.600,17526.100,1,10000,1634.110,610.687
ext-sensitivity-exe,eset,ESET Security,19.1.12.0,2026-04-17T22:28:44.7266589Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,6282,0,0,0,0,62308352,590.600,701.200,1062.500,67965.400,1,10000,1592.010,626.403
ext-sensitivity-js,eset,ESET Security,19.1.12.0,2026-04-17T22:29:18.8629310Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,8004,0,0,0,31232,47058944,742.800,981.300,1473.100,20153.000,1,10000,1249.324,799.132
ext-sensitivity-ps1,eset,ESET Security,19.1.12.0,2026-04-17T22:29:36.5914234Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,7738,0,0,0,0,35479552,729.600,894.700,1412.400,37452.000,1,10000,1292.341,772.466
file-copy-large,eset,ESET Security,19.1.12.0,2026-04-17T22:27:36.2890363Z,file-copy-large,C:\bench\microbench\file-copy-large,0,871,0,0,0,0,104935424,36400.100,68993.800,68993.800,68993.800,1,10,25.108,39817.230
file-create-delete,eset,ESET Security,19.1.12.0,2026-04-17T22:26:45.4828306Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2916,0,0,0,4096,26451968,546.100,693.100,1078.000,23422.400,100,5000,1715.638,579.225
file-enum-large-dir,eset,ESET Security,19.1.12.0,2026-04-17T22:27:25.3990989Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,3508,0,0,0,278528,59219968,2598.400,3861.800,4831.800,4831.800,1,50,362.492,2758.574
file-write-content,eset,ESET Security,19.1.12.0,2026-04-17T22:31:42.3673225Z,file-write-content,C:\bench\microbench\file-write-content,0,95247,0,0,0,150195200,91635712,9479.200,10607.200,11217.700,25088.100,1,10000,104.991,9505.649
fs-watcher,eset,ESET Security,19.1.12.0,2026-04-17T22:34:37.7273110Z,fs-watcher,C:\bench\microbench\fs-watcher,0,4780,0,0,0,88576,34852864,887.000,1104.900,1299.200,16852.200,1,5000,1076.275,927.572
hardlink-create,eset,ESET Security,19.1.12.0,2026-04-17T22:27:48.0914833Z,hardlink-create,C:\bench\microbench\hardlink-create,0,1802,0,0,0,0,21004288,353.600,443.600,473.400,2128.200,1,5000,2777.417,358.537
junction-create,eset,ESET Security,19.1.12.0,2026-04-17T22:27:58.8034192Z,junction-create,C:\bench\microbench\junction-create,0,714,0,0,0,1536,10506240,334.000,402.000,501.400,16160.600,1,2000,2799.532,356.111
mem-alloc-protect,eset,ESET Security,19.1.12.0,2026-04-17T22:32:32.6502997Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,172,0,0,0,0,0,3.100,4.200,6.800,410.700,1,50000,291890.182,3.387
mem-map-file,eset,ESET Security,19.1.12.0,2026-04-17T22:32:48.2374397Z,mem-map-file,C:\bench\microbench\mem-map-file,0,5561,0,0,0,150016,41009152,538.200,660.300,965.400,1715.500,1,10000,1803.063,554.336
