scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:31:42.4490615Z,archive-extract,C:\bench\microbench\archive-extract,0,15033,0,0,0,30873088,275058688,1416568.500,2089264.400,2089264.400,2089264.400,1,10,0.666,1501936.600
com-create-instance,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:38:01.8278764Z,com-create-instance,C:\bench\microbench\com-create-instance,0,546,0,0,0,0,106496,91.700,170.800,191.700,3229.100,1,5000,9179.218,108.866
crypto-hash-verify,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:37:51.2817739Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,273,0,0,0,0,0,40.500,44.000,56.200,144.500,1,5000,24255.631,41.203
dll-load-unique,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:35:10.5610708Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,57601,0,0,0,1990656,4040482816,28668.200,30393.200,31618.900,44502.000,1,2000,34.723,28790.982
ext-sensitivity-dll,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:33:35.1827616Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,3590,0,0,0,1536,52625408,349.900,395.900,600.400,10487.500,1,10000,2785.627,358.023
ext-sensitivity-exe,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:33:21.5908806Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,3650,0,0,0,446464,67559424,353.500,401.800,678.300,41573.600,1,10000,2739.535,363.680
ext-sensitivity-js,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:33:49.0752876Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,3894,0,0,0,31345664,30511104,378.800,434.700,677.800,21577.900,1,10000,2568.268,388.337
ext-sensitivity-ps1,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:34:02.9431220Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,3862,0,0,0,0,31178752,373.900,440.000,694.300,26008.900,1,10000,2589.020,385.212
file-copy-large,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:32:06.0070674Z,file-copy-large,C:\bench\microbench\file-copy-large,0,836,0,0,0,0,4096,35294.300,43372.100,43372.100,43372.100,1,10,27.657,36146.310
file-create-delete,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:31:17.4092398Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2265,0,0,0,272384,27422720,423.500,630.800,956.400,28879.600,100,5000,2211.197,448.521
file-enum-large-dir,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:31:55.1701247Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,2699,0,0,0,0,71720960,2729.900,3169.500,4912.600,4912.600,1,50,351.457,2845.164
file-write-content,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:35:25.5636132Z,file-write-content,C:\bench\microbench\file-write-content,0,5007,0,0,0,0,75517952,452.500,759.600,1006.500,28647.600,1,10000,1997.167,495.800
fs-watcher,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:38:30.7420146Z,fs-watcher,C:\bench\microbench\fs-watcher,0,2703,0,0,0,3588608,36745216,502.200,612.000,817.500,13551.100,1,5000,1934.230,515.792
hardlink-create,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:32:19.5708432Z,hardlink-create,C:\bench\microbench\hardlink-create,0,3545,0,0,0,0,20189184,674.500,952.800,1287.500,11319.800,1,5000,1411.498,706.960
junction-create,kaspersky,Kaspersky,21.0.0.1,2026-04-21T04:32:30.5566530Z,junction-create,C:\bench\microbench\junction-create,0,979,0,0,0,135168,4096,454.100,647.800,982.300,3499.500,1,2000,2043.209,487.921
