scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:14:47.9859707Z,archive-extract,C:\bench\microbench\archive-extract,0,68486,0,0,0,36052480,549036032,6779765.600,7301160.000,7301160.000,7301160.000,1,10,0.146,6846767.090
com-create-instance,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:25:51.9080756Z,com-create-instance,C:\bench\microbench\com-create-instance,0,1941,0,0,0,233472,0,370.000,401.600,881.400,21509.200,1,5000,2576.131,388.016
crypto-hash-verify,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:25:39.9670782Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,258,0,0,0,32768,40960,40.500,41.900,56.000,112.100,1,5000,24338.859,41.063
dll-load-unique,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:20:56.3117842Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,45341,0,0,0,2093056,4026744832,22563.000,23946.900,24796.100,45502.000,1,2000,44.112,22661.201
ext-sensitivity-dll,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:17:58.2023742Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,40129,0,0,0,34816,138641408,3950.900,4610.100,5135.300,18914.100,1,10000,249.194,4010.519
ext-sensitivity-exe,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:17:08.0686515Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,26208,0,0,0,28672,215199744,2538.900,3115.700,3696.100,10261.100,1,10000,381.569,2618.395
ext-sensitivity-js,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:19:10.3738625Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,62172,0,0,0,222720,363499520,5980.400,8306.500,10360.600,37682.100,1,10000,160.844,6214.351
ext-sensitivity-ps1,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:20:00.9649349Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,40585,0,0,0,4880896,187006976,3996.700,4689.100,5708.300,31351.800,1,10000,246.405,4056.274
file-copy-large,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:15:27.1883652Z,file-copy-large,C:\bench\microbench\file-copy-large,0,907,0,0,0,0,105517056,37327.600,85430.100,85430.100,85430.100,1,10,23.238,43021.230
file-create-delete,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:13:29.4639100Z,file-create-delete,C:\bench\microbench\file-create-delete,0,12541,0,0,0,135168,30617600,2420.100,3027.900,3605.500,19564.300,100,5000,398.824,2503.135
file-enum-large-dir,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:15:16.2829168Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,18289,0,0,0,56960000,136077312,2650.200,3908.000,6018.200,6018.200,1,50,351.232,2846.968
