scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
file-create-delete,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:00:58.3913109Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2236,0,0,0,1186304,28696576,431.200,494.900,619.900,15655.500,100,5000,2239.238,441.751
archive-extract,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:01:28.3706634Z,archive-extract,C:\bench\microbench\archive-extract,0,19972,0,0,0,77120512,282002432,1902634.400,2815790.600,2815790.600,2815790.600,1,10,0.501,1995785.130
file-enum-large-dir,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:01:43.6428826Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,5258,0,0,0,29538816,73408512,5885.900,6870.300,9938.000,9938.000,1,50,167.629,5965.036
file-copy-large,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:01:54.5276511Z,file-copy-large,C:\bench\microbench\file-copy-large,0,885,0,0,0,0,109043712,35491.300,80814.700,80814.700,80814.700,1,10,24.451,40887.980
hardlink-create,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:02:06.2579757Z,hardlink-create,C:\bench\microbench\hardlink-create,0,1734,0,0,0,0,16412672,338.800,435.800,474.300,8703.000,1,5000,2886.432,344.928
junction-create,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:02:16.9889013Z,junction-create,C:\bench\microbench\junction-create,0,728,0,0,0,32768,1552384,348.000,400.900,486.700,10345.900,1,2000,2747.293,362.694
process-create-wait,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:02:42.9000410Z,process-create-wait,C:\bench\microbench\process-create-wait,0,15908,0,0,0,612352,323584,31268.100,34071.500,37796.600,117768.200,1,500,31.430,31815.887
ext-sensitivity-exe,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:02:57.3268462Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,4428,0,0,0,45056,76058624,435.700,476.600,533.100,29641.600,1,10000,2258.275,441.095
ext-sensitivity-dll,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:03:11.6735045Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,4352,0,0,0,0,51236864,429.300,466.500,543.500,14554.100,1,10000,2297.643,433.949
ext-sensitivity-js,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:03:26.0231493Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,4348,0,0,0,31232,63553536,427.000,466.500,510.800,14367.600,1,10000,2299.984,433.404
ext-sensitivity-ps1,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:03:40.4090625Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,4385,0,0,0,3584,68292608,429.800,473.000,583.400,18660.700,1,10000,2280.438,437.222
dll-load-unique,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:04:46.0486752Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,55649,0,0,0,2891776,4028948480,27707.400,29362.800,30356.900,40047.000,1,2000,35.940,27815.725
file-write-content,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:05:00.7855775Z,file-write-content,C:\bench\microbench\file-write-content,0,4730,0,0,0,692224,72028160,460.700,508.900,601.600,17620.600,1,10000,2114.188,468.129
new-exe-run,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:05:16.2115974Z,new-exe-run,C:\bench\microbench\new-exe-run,0,5408,0,0,0,4348416,12955648,108163.400,115375.500,124238.800,124238.800,1,50,9.246,107886.442
new-exe-run-motw,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:06:34.4123863Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,68200,0,0,0,133021696,312822272,1003030.300,4377107.900,4852384.200,4852384.200,1,50,0.733,1363751.322
thread-create,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:06:45.6866181Z,thread-create,C:\bench\microbench\thread-create,0,1257,0,0,0,176128,0,223.200,360.600,662.500,13083.000,1,5000,3978.432,251.177
mem-alloc-protect,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:06:55.8954662Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,202,0,0,0,0,200704,3.500,6.400,10.000,428.600,1,50000,248366.123,3.987
mem-map-file,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:07:14.9704862Z,mem-map-file,C:\bench\microbench\mem-map-file,0,9054,0,0,0,145920,108400640,828.400,1419.800,2171.500,7248.400,1,10000,1104.994,904.710
net-connect-loopback,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:07:25.5788173Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,597,0,0,0,598528,139264,273.600,337.400,874.600,1663.100,1,2000,3460.510,288.783
net-dns-resolve,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:07:36.6222126Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1042,0,0,0,40960,4096,206.500,226.100,244.800,10946.300,1,5000,4798.573,208.266
registry-crud,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:07:47.2085237Z,registry-crud,C:\bench\microbench\registry-crud,0,590,0,0,0,98304,0,109.400,149.400,173.300,10677.500,1,5000,8480.792,117.630
pipe-roundtrip,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:07:58.6083982Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,1397,0,0,0,615936,86016,137.400,421.400,15632.300,16726.900,1,2000,1447.775,663.721
token-query,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:08:08.6769624Z,token-query,C:\bench\microbench\token-query,0,55,0,0,0,0,0,1.000,1.300,1.500,648.700,1,50000,925756.204,1.040
crypto-hash-verify,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:08:18.9227672Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,252,0,0,0,462848,0,40.500,44.200,63.800,591.200,1,5000,23891.688,41.830
com-create-instance,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:08:29.4828353Z,com-create-instance,C:\bench\microbench\com-create-instance,0,543,0,0,0,143360,16384,89.300,163.300,188.600,13456.300,1,5000,9212.895,108.476
wmi-query,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:08:48.1904889Z,wmi-query,C:\bench\microbench\wmi-query,0,8711,0,0,0,110592,98304,17068.700,18778.600,19650.000,73543.200,1,500,57.401,17308.439
fs-watcher,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:09:01.6785924Z,fs-watcher,C:\bench\microbench\fs-watcher,0,3472,0,0,0,121344,46354432,656.000,721.000,871.200,24247.800,1,5000,1492.927,668.305
ripgrep-clean-build,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:09:30.6081348Z,cargo build --release,C:\bench\ripgrep,0,18219,159812,7453,1927,321153024,87588864,,,,,0,0,0.000,0.000
ripgrep-incremental-build,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:09:56.7461429Z,cargo build --release,C:\bench\ripgrep,0,6129,32093,609,464,0,22290432,,,,,0,0,0.000,0.000
roslyn-clean-build,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:14:52.2818808Z,"dotnet build ""C:\bench\roslyn\Roslyn.slnx"" -c Release /m /nr:false /p:RepositoryUrl=https://github.com/dotnet/roslyn /p:RepositoryCommit=78490729af7c8b82451a94010e128ad0dd49a189 /p:RepositoryBranch=main",C:\bench\roslyn,0,274789,3110578,355578,8422,2628590080,32148099072,,,,,0,0,0.000,0.000
roslyn-incremental-build,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T06:16:23.8708686Z,"dotnet build ""C:\bench\roslyn\Roslyn.slnx"" -c Release /m /nr:false /p:RepositoryUrl=https://github.com/dotnet/roslyn /p:RepositoryCommit=78490729af7c8b82451a94010e128ad0dd49a189 /p:RepositoryBranch=main",C:\bench\roslyn,0,71472,806000,154343,5179,170550784,1310294016,,,,,0,0,0.000,0.000
