scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:36:20.4329205Z,archive-extract,C:\bench\microbench\archive-extract,0,23298,0,0,0,31798272,272343040,2308891.200,2578800.600,2578800.600,2578800.600,1,10,0.429,2329684.050
com-create-instance,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:42:49.2689254Z,com-create-instance,C:\bench\microbench\com-create-instance,0,1521,0,0,0,118784,4096,281.700,369.600,748.500,13769.900,1,5000,3288.450,303.931
crypto-hash-verify,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:42:37.7431826Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,275,0,0,0,417792,0,40.500,44.200,68.500,253.200,1,5000,23891.061,41.825
dll-load-unique,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:40:01.6683314Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,10498,0,0,0,1998848,4021481472,5159.700,6328.000,7002.300,18908.500,1,2000,190.515,5244.824
ext-sensitivity-dll,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:39:06.8450460Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,6534,0,0,0,0,47943680,635.200,718.100,871.200,24302.200,1,10000,1530.509,652.104
ext-sensitivity-exe,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:38:50.2968207Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,6599,0,0,0,0,52477952,642.700,720.700,871.100,42681.600,1,10000,1515.529,658.199
ext-sensitivity-js,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:39:23.4901506Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,6647,0,0,0,102912,68538368,634.900,804.700,1091.800,27856.500,1,10000,1504.411,663.443
ext-sensitivity-ps1,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:39:41.1619708Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,7666,0,0,0,32768,50524160,716.300,1103.100,1356.000,24988.000,1,10000,1304.411,765.246
file-copy-large,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:36:45.6799429Z,file-copy-large,C:\bench\microbench\file-copy-large,0,831,0,0,0,0,8192,35265.600,38909.600,38909.600,38909.600,1,10,28.073,35612.840
file-create-delete,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:35:47.1279668Z,file-create-delete,C:\bench\microbench\file-create-delete,0,3292,0,0,0,805376,24346624,629.600,702.000,869.200,22666.900,100,5000,1524.426,647.846
file-enum-large-dir,360ts,360 Total Security,"9, 2, 0, 1031",2026-04-19T23:36:34.8378308Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,4382,0,0,0,208896,49614848,2607.800,3011.200,4949.300,4949.300,1,50,372.354,2685.508
