scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
file-create-delete,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:49:21.3423298Z,file-create-delete,C:\bench\microbench\file-create-delete,0,1490,0,0,0,135168,11833344,279.000,322.300,521.900,18177.800,100,5000,3380.532,290.851
archive-extract,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:49:44.3742550Z,archive-extract,C:\bench\microbench\archive-extract,0,13023,0,0,0,36864,261296128,1278600.800,1446535.400,1446535.400,1446535.400,1,10,0.768,1302271.980
file-enum-large-dir,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:49:56.7416706Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,2364,0,0,0,57344,66084864,2666.200,3129.800,5083.700,5083.700,1,50,366.564,2727.900
file-copy-large,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:50:07.7474920Z,file-copy-large,C:\bench\microbench\file-copy-large,0,1004,0,0,0,0,104894464,40102.000,94537.700,94537.700,94537.700,1,10,21.843,45772.070
hardlink-create,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:50:18.9932700Z,hardlink-create,C:\bench\microbench\hardlink-create,0,1246,0,0,0,0,0,245.500,332.700,363.600,973.400,1,5000,4018.739,247.286
junction-create,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:50:29.5815350Z,junction-create,C:\bench\microbench\junction-create,0,581,0,0,0,94208,0,276.900,319.700,409.600,10653.800,1,2000,3444.719,289.248
process-create-wait,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:50:52.8764450Z,process-create-wait,C:\bench\microbench\process-create-wait,0,13290,0,0,0,98304,159744,26289.800,28798.500,30150.500,40344.500,1,500,37.622,26579.142
ext-sensitivity-exe,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:51:05.8904499Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,3008,0,0,0,3584,40091648,287.900,332.600,633.000,33820.500,1,10000,3325.026,299.390
ext-sensitivity-dll,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:51:18.9117052Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,3008,0,0,0,0,48934912,289.900,325.400,499.200,49261.300,1,10000,3323.942,299.916
ext-sensitivity-js,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:51:31.9214523Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,3008,0,0,0,31744,57978880,286.200,326.200,561.800,35783.500,1,10000,3323.900,299.912
ext-sensitivity-ps1,baseline-os,Windows Defender,4.18.2201.11,2026-04-16T04:51:44.9170130Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,2986,0,0,0,0,51511296,285.600,338.200,687.200,1092.500,1,10000,3349.200,297.581
