scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:50:42.2102642Z,archive-extract,C:\bench\microbench\archive-extract,0,18590,0,0,0,29945856,274083840,1815035.400,2087529.500,2087529.500,2087529.500,1,10,0.538,1858866.440
com-create-instance,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:57:25.3222208Z,com-create-instance,C:\bench\microbench\com-create-instance,0,666,0,0,0,274432,0,113.200,190.300,216.200,14754.100,1,5000,7515.867,132.971
crypto-hash-verify,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:57:14.6438130Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,257,0,0,0,417792,0,38.100,40.100,52.800,249.200,1,5000,25767.684,38.785
dll-load-unique,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:53:21.2223618Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,10046,0,0,0,4096,4019257344,4911.400,5900.900,6974.000,11623.300,1,2000,199.095,5018.947
ext-sensitivity-dll,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:52:30.8984829Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,5097,0,0,0,0,33083392,482.300,645.800,746.400,21685.500,1,10000,1961.839,508.430
ext-sensitivity-exe,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:52:15.7966622Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,5060,0,0,0,827392,33673216,481.300,633.800,729.600,41017.400,1,10000,1976.462,504.271
ext-sensitivity-js,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:52:45.9942807Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,5085,0,0,0,399872,49770496,483.300,642.100,724.700,27365.700,1,10000,1966.539,507.127
ext-sensitivity-ps1,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:53:01.1564941Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,5159,0,0,0,0,48836608,486.800,645.500,749.200,28171.400,1,10000,1938.335,514.567
file-copy-large,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:51:06.8361689Z,file-copy-large,C:\bench\microbench\file-copy-large,0,857,0,0,0,32768,104886272,35149.200,85628.800,85628.800,85628.800,1,10,24.516,40780.750
file-create-delete,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T15:50:13.6055991Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2520,0,0,0,813568,31035392,479.100,534.000,652.300,26961.400,100,5000,1986.701,496.533
