scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
file-create-delete,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:18:32.0781301Z,file-create-delete,C:\bench\microbench\file-create-delete,0,3920,0,0,0,433664,26601472,747.800,922.400,1283.800,18256.100,100,5000,1276.579,778.716
archive-extract,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:19:10.3117387Z,archive-extract,C:\bench\microbench\archive-extract,0,28201,0,0,0,33330176,280657920,2788171.800,2969969.300,2969969.300,2969969.300,1,10,0.355,2818432.580
file-enum-large-dir,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:19:25.9000793Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,5567,0,0,0,35840,59564032,2637.300,3326.200,5173.900,5173.900,1,50,355.109,2815.896
file-copy-large,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:19:36.7180969Z,file-copy-large,C:\bench\microbench\file-copy-large,0,826,0,0,0,0,208896,35909.700,38445.500,38445.500,38445.500,1,10,27.800,35960.550
hardlink-create,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:19:50.2612364Z,hardlink-create,C:\bench\microbench\hardlink-create,0,3530,0,0,0,0,12718080,673.600,1000.400,1351.200,2685.400,1,5000,1417.730,703.712
junction-create,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:20:01.5483994Z,junction-create,C:\bench\microbench\junction-create,0,1276,0,0,0,32768,0,587.200,979.600,1229.400,10918.900,1,2000,1566.918,636.629
process-create-wait,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:20:37.3034884Z,process-create-wait,C:\bench\microbench\process-create-wait,0,25739,0,0,0,1949184,93638656,50938.800,54563.300,57859.600,148364.800,1,500,19.425,51477.921
ext-sensitivity-exe,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:20:55.0915852Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,7792,0,0,0,718336,87449600,752.000,870.400,1209.600,59235.600,1,10000,1283.339,777.448
ext-sensitivity-dll,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:21:12.9093046Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,7814,0,0,0,52224,49143808,754.500,844.500,1266.800,62279.600,1,10000,1279.790,779.988
ext-sensitivity-js,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:21:30.6375102Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,7726,0,0,0,47616,58994688,747.500,844.800,1234.800,32904.500,1,10000,1294.292,771.131
ext-sensitivity-ps1,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:21:48.1664901Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,7527,0,0,0,111928320,61284352,732.300,867.700,1150.400,10155.500,1,10000,1328.557,751.404
dll-load-unique,emsisoft,Emsisoft Anti-Malware Home,2021.03.0.5617,2026-04-21T19:22:46.6272976Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,48454,0,0,0,147410432,4021329920,24094.100,25879.500,26973.200,38846.200,1,2000,41.277,24218.699
