scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:28:50.9776817Z,archive-extract,C:\bench\microbench\archive-extract,0,20392,0,0,0,68567040,266726912,1941164.900,2907715.000,2907715.000,2907715.000,1,10,0.491,2037783.340
com-create-instance,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:36:13.5297436Z,com-create-instance,C:\bench\microbench\com-create-instance,0,552,0,0,0,143360,0,90.500,163.500,185.300,13999.400,1,5000,9070.329,110.082
crypto-hash-verify,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:36:02.9770627Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,264,0,0,0,495616,0,40.600,41.800,57.000,525.300,1,5000,23636.940,42.283
dll-load-unique,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:32:09.3945003Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,56260,0,0,0,2932736,4029550592,27953.600,29861.100,30939.300,49037.800,1,2000,35.549,28121.538
ext-sensitivity-dll,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:30:34.3658849Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,4353,0,0,0,0,51261440,426.900,464.500,541.700,21995.900,1,10000,2297.079,434.066
ext-sensitivity-exe,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:30:20.0064791Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,4453,0,0,0,0,48705536,435.200,479.400,554.600,26833.600,1,10000,2245.913,443.547
ext-sensitivity-js,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:30:48.7300257Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,4360,0,0,0,31232,52658176,428.200,469.300,512.100,19121.700,1,10000,2293.471,434.757
ext-sensitivity-ps1,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:31:03.1323738Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,4389,0,0,0,3584,66994176,428.600,470.300,593.300,23061.300,1,10000,2278.541,437.593
file-copy-large,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:29:17.1015611Z,file-copy-large,C:\bench\microbench\file-copy-large,0,890,0,0,0,0,104919040,35128.000,96413.800,96413.800,96413.800,1,10,23.453,42626.370
file-create-delete,ms-defender,Windows Defender,4.18.2201.11,2026-04-16T05:28:20.5638774Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2215,0,0,0,920064,24645632,419.300,490.900,848.600,12663.700,100,5000,2261.420,437.457
