scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
file-create-delete,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:24:29.5302793Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2407,0,0,0,2099712,32571392,461.900,520.400,722.400,18044.600,100,5000,2079.419,477.188
archive-extract,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:24:58.7398856Z,archive-extract,C:\bench\microbench\archive-extract,0,19186,0,0,0,38661632,296683520,1886636.500,2049754.900,2049754.900,2049754.900,1,10,0.521,1918523.640
file-enum-large-dir,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:25:21.6784040Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,12915,0,0,0,102400,57032704,3412.700,3742.700,5833.300,5833.300,1,50,286.159,3494.244
file-copy-large,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:25:32.5226937Z,file-copy-large,C:\bench\microbench\file-copy-large,0,837,0,0,0,0,114688,35337.600,37967.300,37967.300,37967.300,1,10,28.321,35298.570
hardlink-create,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:25:45.4918978Z,hardlink-create,C:\bench\microbench\hardlink-create,0,2953,0,0,0,0,11776000,582.700,863.500,899.900,3685.100,1,5000,1694.095,588.704
junction-create,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:25:56.3437327Z,junction-create,C:\bench\microbench\junction-create,0,846,0,0,0,0,0,412.300,459.200,505.000,1966.600,1,2000,2365.378,421.317
process-create-wait,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:26:24.7404917Z,process-create-wait,C:\bench\microbench\process-create-wait,0,18389,0,0,0,1545728,105205760,36410.000,39101.400,40706.600,173512.500,1,500,27.190,36776.677
ext-sensitivity-exe,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:26:44.9234099Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,10177,0,0,0,147456,67055616,966.900,1245.500,1501.500,32870.200,1,10000,982.663,1015.758
ext-sensitivity-dll,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:27:05.8276790Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,10893,0,0,0,73728,67772416,1046.500,1294.900,1639.400,27287.600,1,10000,918.057,1087.701
ext-sensitivity-js,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:27:20.6425836Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,4818,0,0,0,242688,36007936,468.300,509.600,565.100,86599.500,1,10000,2075.565,480.490
ext-sensitivity-ps1,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:27:35.4485826Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,4800,0,0,0,180224,32403456,472.400,519.100,685.800,34684.000,1,10000,2083.224,478.745
dll-load-unique,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:28:14.4085103Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,28946,0,0,0,180669440,4042874880,13932.000,15244.500,16791.900,746738.800,1,2000,69.095,14465.773
file-write-content,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:45:48.4234877Z,file-write-content,C:\bench\microbench\file-write-content,0,1044006,0,0,0,147692544,393678848,103932.900,106813.800,114533.200,124530.400,1,10000,9.578,104378.487
new-exe-run,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:46:00.9940059Z,new-exe-run,C:\bench\microbench\new-exe-run,0,2562,0,0,0,1080320,15364096,50011.200,53613.600,85257.100,85257.100,1,50,19.513,50859.274
