scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:52:14.5337193Z,archive-extract,C:\bench\microbench\archive-extract,0,69021,0,0,0,36845568,544555008,6842988.000,7333802.400,7333802.400,7333802.400,1,10,0.145,6901129.320
com-create-instance,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:03:23.2882353Z,com-create-instance,C:\bench\microbench\com-create-instance,0,1854,0,0,0,233472,53248,354.100,394.900,752.900,15598.400,1,5000,2697.474,370.582
crypto-hash-verify,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:03:11.4368076Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,260,0,0,0,32768,0,40.500,42.000,56.200,197.200,1,5000,24179.248,41.333
dll-load-unique,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:58:18.5516288Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,45621,0,0,0,9408000,4028561408,22704.000,24189.200,25266.300,52940.700,1,2000,43.840,22801.835
ext-sensitivity-dll,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:55:22.1358020Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,38123,0,0,0,65024,140152832,3765.000,4314.700,4933.900,18543.700,1,10000,262.308,3809.939
ext-sensitivity-exe,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:54:34.0106110Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,26248,0,0,0,0,214261760,2553.900,3062.900,3466.200,10588.500,1,10000,380.987,2621.757
ext-sensitivity-js,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:56:33.0504499Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,60901,0,0,0,104960,373788672,5817.100,8953.600,9947.700,31117.600,1,10000,164.201,6086.498
ext-sensitivity-ps1,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:57:22.9278622Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,39883,0,0,0,156150272,189083648,3929.100,4593.000,5451.800,78468.400,1,10000,250.731,3985.861
file-copy-large,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:52:52.9659509Z,file-copy-large,C:\bench\microbench\file-copy-large,0,862,0,0,0,0,104910848,36131.900,72084.600,72084.600,72084.600,1,10,25.160,39733.490
file-create-delete,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:50:55.4921791Z,file-create-delete,C:\bench\microbench\file-create-delete,0,12662,0,0,0,2558464,28839936,2468.400,3050.100,3438.900,24650.300,100,5000,395.302,2525.211
file-enum-large-dir,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:52:42.0934164Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,17552,0,0,0,6193152,126300160,2600.900,3070.200,5261.600,5261.600,1,50,370.238,2700.844
file-write-content,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:59:58.2131095Z,file-write-content,C:\bench\microbench\file-write-content,0,89653,0,0,0,944128,932786176,12601.800,14359.300,15258.300,130640.900,1,10000,111.542,8953.009
fs-watcher,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:04:16.7368768Z,fs-watcher,C:\bench\microbench\fs-watcher,0,20608,0,0,0,121344,44650496,3969.900,4774.000,5570.800,94607.700,1,5000,244.148,4093.440
hardlink-create,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:53:10.7492220Z,hardlink-create,C:\bench\microbench\hardlink-create,0,7766,0,0,0,0,18022400,1479.000,2001.300,2266.700,10872.500,1,5000,644.368,1549.892
junction-create,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:53:22.7772652Z,junction-create,C:\bench\microbench\junction-create,0,2027,0,0,0,94208,10977280,978.700,1184.600,1524.600,12376.100,1,2000,987.001,1011.482
mem-alloc-protect,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:01:35.0936354Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,392,0,0,0,0,0,7.300,7.800,13.300,1365.600,1,50000,131074.586,7.589
mem-map-file,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:01:58.9255205Z,mem-map-file,C:\bench\microbench\mem-map-file,0,13817,0,0,0,9929728,109797376,1302.900,1742.800,2148.700,132207.700,1,10000,723.960,1380.994
net-connect-loopback,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:02:09.6250271Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,693,0,0,0,1359360,69632,307.200,432.500,640.200,1772.500,1,2000,3113.458,321.005
net-dns-resolve,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:02:20.7281910Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1089,0,0,0,444928,315392,214.900,232.500,249.900,34856.100,1,5000,4594.204,217.549
new-exe-run,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:00:41.6918277Z,new-exe-run,C:\bench\microbench\new-exe-run,0,33467,0,0,0,3025408,16736256,621389.600,1024361.800,2069661.000,2069661.000,1,50,1.494,669088.252
new-exe-run-motw,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:01:12.8060790Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,1,0,0,0,0,0,0,,,,,0,0,0.000,0.000
pipe-roundtrip,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:02:51.1092834Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,146,0,0,0,406528,0,47.800,112.700,174.400,855.100,1,2000,18157.108,54.903
process-create-wait,trendmicro,Trend Micro Maximum Security,7.7,2026-04-18T23:53:57.7667008Z,process-create-wait,C:\bench\microbench\process-create-wait,0,24981,0,0,0,1574400,1343488,48690.100,52159.200,54602.600,517613.400,1,500,20.016,49959.506
registry-crud,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:02:40.9511818Z,registry-crud,C:\bench\microbench\registry-crud,0,10216,0,0,0,102400,720896,1994.100,2525.200,2776.200,15328.500,1,5000,489.452,2041.396
ripgrep-clean-build,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:04:46.6510481Z,cargo build --release,C:\bench\ripgrep,0,19651,151843,6562,2167,310202880,81575936,,,,,0,0,0.000,0.000
ripgrep-incremental-build,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:05:12.7244760Z,cargo build --release,C:\bench\ripgrep,0,6044,32421,953,483,0,25522176,,,,,0,0,0.000,0.000
