scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:58:02.0117765Z,archive-extract,C:\bench\microbench\archive-extract,0,18515,0,0,0,37274624,286744576,1829355.200,1994803.100,1994803.100,1994803.100,1,10,0.540,1851402.550
com-create-instance,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:20:57.6990509Z,com-create-instance,C:\bench\microbench\com-create-instance,0,899,0,0,0,131072,0,160.100,247.200,271.200,15196.400,1,5000,5567.916,179.506
crypto-hash-verify,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:20:46.7938632Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,258,0,0,0,0,0,40.500,44.200,61.000,207.400,1,5000,24100.358,41.469
dll-load-unique,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:01:06.8350366Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,27590,0,0,0,179226112,4039237632,13622.700,14873.500,16011.700,313951.400,1,2000,72.490,13787.849
ext-sensitivity-dll,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:59:59.6769922Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,10858,0,0,0,835584,72531968,1043.400,1276.300,1612.000,32047.500,1,10000,921.010,1084.195
ext-sensitivity-exe,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:59:38.8225018Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,9845,0,0,0,212992,70852608,946.400,1163.800,1484.500,44490.200,1,10000,1015.819,982.410
ext-sensitivity-js,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:00:14.4607921Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,4769,0,0,0,492544,52367360,466.100,514.400,640.400,49682.200,1,10000,2097.025,475.497
ext-sensitivity-ps1,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:00:29.2441711Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,4781,0,0,0,229376,48427008,468.800,511.900,600.500,34530.400,1,10000,2091.785,476.759
file-copy-large,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:58:27.1459529Z,file-copy-large,C:\bench\microbench\file-copy-large,0,826,0,0,0,0,0,34400.400,38996.200,38996.200,38996.200,1,10,28.658,34883.690
file-create-delete,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:57:33.4784853Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2406,0,0,0,49152,30162944,462.800,511.400,568.400,27312.100,100,5000,2080.574,476.914
file-enum-large-dir,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:58:16.3167645Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,4311,0,0,0,2370560,36294656,2796.000,3418.300,4986.400,4986.400,1,50,345.083,2897.680
file-write-content,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:18:41.9306514Z,file-write-content,C:\bench\microbench\file-write-content,0,1045082,0,0,0,147536896,394289152,104062.000,106871.000,114366.600,128183.100,1,10000,9.569,104486.069
fs-watcher,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:21:42.3662540Z,fs-watcher,C:\bench\microbench\fs-watcher,0,3870,0,0,0,193536,41463808,731.400,792.900,924.400,23057.400,1,5000,1331.235,749.502
hardlink-create,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:58:40.1102984Z,hardlink-create,C:\bench\microbench\hardlink-create,0,2950,0,0,0,0,28672,566.300,900.700,946.000,11612.800,1,5000,1696.342,588.022
junction-create,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:58:50.9502455Z,junction-create,C:\bench\microbench\junction-create,0,822,0,0,0,0,0,399.100,446.300,536.700,2761.200,1,2000,2434.562,409.315
mem-alloc-protect,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:19:28.4400913Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,160,0,0,0,0,0,2.900,5.000,6.900,428.000,1,50000,313088.411,3.155
mem-map-file,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:19:42.5395475Z,mem-map-file,C:\bench\microbench\mem-map-file,0,4082,0,0,0,173056,108281856,385.200,569.100,934.300,3758.700,1,10000,2452.758,407.428
net-connect-loopback,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:19:53.2147282Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,658,0,0,0,974336,0,312.500,420.300,608.600,1711.100,1,2000,3086.844,323.758
net-dns-resolve,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:20:04.2957372Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1088,0,0,0,403968,0,217.700,242.300,257.500,7405.200,1,5000,4593.806,217.550
new-exe-run,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:18:54.5065560Z,new-exe-run,C:\bench\microbench\new-exe-run,0,2568,0,0,0,850944,14430208,50298.400,54288.400,87551.400,87551.400,1,50,19.470,50985.098
new-exe-run-motw,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T21:19:07.0668484Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,2551,0,0,0,507904,13770752,50402.600,53801.900,67381.400,67381.400,1,50,19.600,50638.380
pipe-roundtrip,huorong,Huorong Internet Security,5.0.0.0,2026-04-17T21:04:10.8596702Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,158,0,0,0,1025024,106496,62.600,119.500,219.500,551.500,1,2000,14005.386,71.193
process-create-wait,huorong,Huorong Internet Security,5.0.0.0,2026-04-16T20:59:18.9699147Z,process-create-wait,C:\bench\microbench\process-create-wait,0,18019,0,0,0,1529344,105099264,35633.400,38148.800,39856.700,179998.600,1,500,27.748,36037.606
