scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:22:34.7217205Z,archive-extract,C:\bench\microbench\archive-extract,0,15555,0,0,0,31125504,279855104,1522070.000,1633628.100,1633628.100,1633628.100,1,10,0.650,1538740.590
com-create-instance,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T17:06:54.8371447Z,com-create-instance,C:\bench\microbench\com-create-instance,0,730,0,0,0,253952,0,127.100,214.800,244.100,7063.000,1,5000,6852.419,145.850
crypto-hash-verify,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T17:06:44.1017202Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,284,0,0,0,0,0,40.500,42.400,57.000,596.700,1,5000,23455.744,42.605
dll-load-unique,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:33:58.0586438Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,497008,0,0,0,22837760,4051136512,198157.600,668643.600,826150.200,1054831.700,1,2000,4.024,248494.477
ext-sensitivity-dll,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:24:41.2386529Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,14476,0,0,0,3584,59342848,1321.100,2075.600,2465.200,20855.100,1,10000,690.798,1446.133
ext-sensitivity-exe,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:24:16.7659915Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,13898,0,0,0,65536,59363328,1248.000,2062.500,2414.100,26614.100,1,10000,719.555,1387.887
ext-sensitivity-js,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:25:06.2023143Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,14950,0,0,0,518656,66478080,1329.900,2199.900,2638.000,29631.200,1,10000,668.894,1493.556
ext-sensitivity-ps1,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:25:31.0319821Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,14829,0,0,0,0,54636544,1326.100,2193.600,2592.900,35295.200,1,10000,674.364,1481.424
file-copy-large,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:22:58.9613147Z,file-copy-large,C:\bench\microbench\file-copy-large,0,911,0,0,0,0,104886272,38609.900,86613.200,86613.200,86613.200,1,10,23.056,43362.090
file-create-delete,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:22:09.1298677Z,file-create-delete,C:\bench\microbench\file-create-delete,0,4561,0,0,0,1559040,30904320,776.700,1565.900,1747.700,20804.400,100,5000,1096.971,907.966
file-enum-large-dir,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T16:22:48.0221070Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,3281,0,0,0,57344,54947840,2698.300,3062.100,4860.000,4860.000,1,50,358.746,2787.372
