scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:41:17.0553530Z,archive-extract,C:\bench\microbench\archive-extract,0,73476,0,0,0,33334272,609017856,7245424.000,7726902.200,7726902.200,7726902.200,1,10,0.136,7347419.090
com-create-instance,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:50:54.4996745Z,com-create-instance,C:\bench\microbench\com-create-instance,0,1617,0,0,0,131072,0,316.800,343.900,365.200,6978.800,1,5000,3094.004,323.058
crypto-hash-verify,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:50:42.8611544Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,247,0,0,0,450560,0,40.500,43.300,56.800,185.500,1,5000,24168.881,41.351
dll-load-unique,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:47:34.6372704Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,15693,0,0,0,2750976,4020901888,6991.800,8016.000,21620.300,85322.900,1,2000,127.444,7840.986
ext-sensitivity-dll,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:44:08.6462464Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,22252,0,0,0,49152,53522432,1671.600,2191.900,11018.300,55329.300,1,10000,449.398,2223.358
ext-sensitivity-exe,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:43:36.3839953Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,21105,0,0,0,4096,56479744,1673.300,2110.500,30167.300,55426.100,1,10000,473.829,2108.194
ext-sensitivity-js,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:44:57.8332968Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,39172,0,0,0,76288,64425984,2019.700,3317.000,62815.200,68506.200,1,10000,255.282,3915.244
ext-sensitivity-ps1,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:47:08.9354887Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,121101,0,0,0,36864,63901696,11294.000,12879.000,23832.400,85388.400,1,10000,82.577,12106.705
file-copy-large,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:41:57.9087244Z,file-copy-large,C:\bench\microbench\file-copy-large,0,873,0,0,0,0,5345280,37785.400,41321.600,41321.600,41321.600,1,10,26.081,38333.050
file-create-delete,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:39:53.5487325Z,file-create-delete,C:\bench\microbench\file-create-delete,0,6252,0,0,0,589824,27172864,1151.700,1608.800,2947.100,17591.800,100,5000,800.247,1241.405
file-enum-large-dir,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:41:47.0410189Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,19989,0,0,0,753664,72851456,2926.700,3462.700,5713.700,5713.700,1,50,329.968,3030.480
file-write-content,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:48:03.5203673Z,file-write-content,C:\bench\microbench\file-write-content,0,18862,0,0,0,23040,61845504,1022.700,1655.300,20940.500,84966.900,1,10000,530.169,1879.417
fs-watcher,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:51:45.4858790Z,fs-watcher,C:\bench\microbench\fs-watcher,0,19308,0,0,0,162304,37367808,1994.200,2670.300,89088.400,101049.400,1,5000,260.624,3835.059
hardlink-create,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:42:12.3692476Z,hardlink-create,C:\bench\microbench\hardlink-create,0,4444,0,0,0,65536,21680128,856.400,1095.800,1558.000,13498.700,1,5000,1125.749,886.741
junction-create,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:42:23.9365314Z,junction-create,C:\bench\microbench\junction-create,0,1574,0,0,0,162816,2772992,780.500,816.700,896.000,2857.400,1,2000,1271.275,785.149
mem-alloc-protect,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:49:11.8936746Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,168,0,0,0,0,0,3.000,3.200,4.100,461.100,1,50000,322821.824,3.061
mem-map-file,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:49:34.3396011Z,mem-map-file,C:\bench\microbench\mem-map-file,0,12425,0,0,0,854528,108982272,1202.800,1521.400,2017.600,6496.100,1,10000,805.271,1241.554
net-connect-loopback,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:49:45.8331061Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,1468,0,0,0,348672,385024,696.300,867.000,1144.100,5248.300,1,2000,1379.577,724.696
net-dns-resolve,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:49:57.0539220Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1211,0,0,0,40960,53248,242.400,266.900,284.600,23931.300,1,5000,4129.029,242.071
new-exe-run,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:48:28.4837799Z,new-exe-run,C:\bench\microbench\new-exe-run,0,14959,0,0,0,3729408,13017088,291365.500,363618.500,382677.500,382677.500,1,50,3.342,298595.632
new-exe-run-motw,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:48:50.4075307Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,11917,0,0,0,294912,20127744,232506.300,318045.100,339601.900,339601.900,1,50,4.196,237966.556
pipe-roundtrip,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:50:22.5235516Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,165,0,0,0,381952,0,67.700,77.200,178.200,522.100,1,2000,14416.108,69.168
process-create-wait,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:43:05.2625614Z,process-create-wait,C:\bench\microbench\process-create-wait,0,31310,0,0,0,104368640,88596480,61825.000,65169.600,67532.800,332680.300,1,500,15.969,62620.295
registry-crud,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:50:12.3414868Z,registry-crud,C:\bench\microbench\registry-crud,0,5272,0,0,0,135168,8192,1055.400,1108.600,1141.600,12563.400,1,5000,948.468,1052.742
ripgrep-clean-build,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:52:13.2278264Z,cargo build --release,C:\bench\ripgrep,0,17571,153468,8500,2083,394797056,80207872,,,,,0,0,0.000,0.000
ripgrep-incremental-build,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:52:39.7665651Z,cargo build --release,C:\bench\ripgrep,0,6518,31406,1062,475,32768,23953408,,,,,0,0,0.000,0.000
roslyn-clean-build,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:57:40.0137924Z,"dotnet build ""C:\bench\roslyn\Roslyn.slnx"" -c Release /m /nr:false /p:RepositoryUrl=https://github.com/dotnet/roslyn /p:RepositoryCommit=358fc4c237c3ec174e66c5d6e430ba176bf793cf /p:RepositoryBranch=main",C:\bench\roslyn,0,278975,2757187,399421,7858,3716794880,32252211200,,,,,0,0,0.000,0.000
roslyn-incremental-build,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:59:03.6671236Z,"dotnet build ""C:\bench\roslyn\Roslyn.slnx"" -c Release /m /nr:false /p:RepositoryUrl=https://github.com/dotnet/roslyn /p:RepositoryCommit=358fc4c237c3ec174e66c5d6e430ba176bf793cf /p:RepositoryBranch=main",C:\bench\roslyn,0,63472,734625,180015,5183,143122432,1249816576,,,,,0,0,0.000,0.000
thread-create,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:49:01.7185477Z,thread-create,C:\bench\microbench\thread-create,0,1305,0,0,0,225280,0,239.000,341.900,674.200,12484.800,1,5000,3831.811,260.805
token-query,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:50:32.6142790Z,token-query,C:\bench\microbench\token-query,0,86,0,0,0,32768,0,1.400,1.800,2.100,9989.400,1,50000,584753.602,1.671
wmi-query,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T00:51:16.1802772Z,wmi-query,C:\bench\microbench\wmi-query,0,11675,0,0,0,266240,102400,22911.600,24880.100,26518.700,88444.000,1,500,42.826,23195.051
