scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:15:21.3507812Z,archive-extract,C:\bench\microbench\archive-extract,0,18573,0,0,0,29915648,286617600,1809468.100,2071128.000,2071128.000,2071128.000,1,10,0.538,1857117.510
com-create-instance,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:22:07.3624250Z,com-create-instance,C:\bench\microbench\com-create-instance,0,659,0,0,0,274432,0,113.200,192.400,222.500,6813.500,1,5000,7595.603,131.571
crypto-hash-verify,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:21:56.6904603Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,268,0,0,0,417792,0,38.200,41.500,57.100,145.200,1,5000,25161.968,39.718
dll-load-unique,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:18:00.4624263Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,10243,0,0,0,4096,4017471488,4994.000,6106.600,7130.000,16918.300,1,2000,195.255,5117.633
ext-sensitivity-dll,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:17:09.9925035Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,5091,0,0,0,512,72474624,479.500,646.000,752.400,34844.800,1,10000,1964.125,507.847
ext-sensitivity-exe,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:16:54.8855154Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,5091,0,0,0,16444928,59772928,479.100,648.100,803.200,37816.000,1,10000,1964.350,507.402
ext-sensitivity-js,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:17:25.0705486Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,5068,0,0,0,31232,71249920,481.000,636.600,734.700,23543.900,1,10000,1973.250,505.395
ext-sensitivity-ps1,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:17:40.2111414Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,5136,0,0,0,499712,69443584,484.100,643.500,787.200,24875.900,1,10000,1947.160,512.250
file-copy-large,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:15:45.9243912Z,file-copy-large,C:\bench\microbench\file-copy-large,0,892,0,0,0,0,104878080,36614.400,87773.300,87773.300,87773.300,1,10,24.085,41509.510
file-create-delete,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:14:52.7487828Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2472,0,0,0,805376,29646848,473.600,528.500,669.700,16485.400,100,5000,2032.402,485.804
file-enum-large-dir,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:15:35.0177963Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,3659,0,0,0,90112,53485568,2698.200,3622.900,5648.400,5648.400,1,50,355.436,2813.312
file-write-content,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:18:15.8008787Z,file-write-content,C:\bench\microbench\file-write-content,0,5338,0,0,0,0,47570944,509.800,635.800,770.900,24127.200,1,10000,1873.396,528.713
fs-watcher,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:22:45.4732945Z,fs-watcher,C:\bench\microbench\fs-watcher,0,3663,0,0,0,121344,34373632,694.900,742.300,825.000,26189.900,1,5000,1409.832,707.810
hardlink-create,tencent-pcmgr,腾讯电脑管家系统防护,"17,1,20399,201",2026-04-19T16:15:58.2164735Z,hardlink-create,C:\bench\microbench\hardlink-create,0,2285,0,0,0,4096,17338368,448.300,559.700,610.500,2904.000,1,5000,2189.920,455.168
