scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
file-enum-large-dir,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:02:55.8570522Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,20077,0,0,0,712704,69230592,2958.100,3482.400,5516.300,5516.300,1,50,326.147,3065.978
file-write-content,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:09:12.4364712Z,file-write-content,C:\bench\microbench\file-write-content,0,18828,0,0,0,0,53108736,1019.100,1659.200,29698.400,84884.500,1,10000,531.144,1875.968
fs-watcher,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:12:54.4358831Z,fs-watcher,C:\bench\microbench\fs-watcher,0,19359,0,0,0,162304,37691392,1995.400,2628.300,90542.800,184317.300,1,5000,259.859,3846.359
hardlink-create,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:03:21.1110270Z,hardlink-create,C:\bench\microbench\hardlink-create,0,4386,0,0,0,65536,5267456,844.000,1081.900,1621.600,16164.500,1,5000,1141.283,874.632
junction-create,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:03:32.7625262Z,junction-create,C:\bench\microbench\junction-create,0,1643,0,0,0,665600,6103040,788.700,857.300,1220.200,34022.100,1,2000,1217.612,819.756
mem-alloc-protect,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:10:20.8763367Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,169,0,0,0,0,0,3.000,3.200,4.900,425.200,1,50000,321511.774,3.071
mem-map-file,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:10:43.1263010Z,mem-map-file,C:\bench\microbench\mem-map-file,0,12234,0,0,0,854528,106528768,1177.100,1517.100,1925.300,5538.800,1,10000,817.937,1222.349
net-connect-loopback,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:10:54.5957301Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,1448,0,0,0,348672,8474624,687.700,850.300,1170.700,5011.400,1,2000,1397.400,715.421
net-dns-resolve,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:11:05.8610701Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1250,0,0,0,40960,69632,251.000,275.000,293.300,22213.700,1,5000,4000.962,249.816
new-exe-run,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:09:37.3525976Z,new-exe-run,C:\bench\microbench\new-exe-run,0,14916,0,0,0,3692544,13590528,289686.000,364596.700,395110.000,395110.000,1,50,3.352,297722.230
new-exe-run-motw,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:09:59.4013281Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,12034,0,0,0,262144,19963904,233800.500,326913.900,351616.400,351616.400,1,50,4.155,240298.508
pipe-roundtrip,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:11:31.3240760Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,175,0,0,0,381952,0,67.600,132.000,276.000,658.300,1,2000,13411.424,74.352
process-create-wait,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:04:13.9838389Z,process-create-wait,C:\bench\microbench\process-create-wait,0,31219,0,0,0,53670400,73195520,61566.900,65215.900,70405.000,328113.400,1,500,16.016,62437.779
registry-crud,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:11:21.1456427Z,registry-crud,C:\bench\microbench\registry-crud,0,5281,0,0,0,135168,1896448,1063.800,1120.500,1156.700,11868.300,1,5000,946.882,1054.891
ripgrep-clean-build,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:13:22.2712096Z,cargo build --release,C:\bench\ripgrep,0,17644,152468,9125,1984,394584576,78782464,,,,,0,0,0.000,0.000
ripgrep-incremental-build,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:13:48.9425586Z,cargo build --release,C:\bench\ripgrep,0,6648,32671,1000,476,0,120950784,,,,,0,0,0.000,0.000
roslyn-clean-build,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:18:08.0748941Z,"dotnet build ""C:\bench\roslyn\Roslyn.slnx"" -c Release /m /nr:false /p:RepositoryUrl=https://github.com/dotnet/roslyn /p:RepositoryCommit=358fc4c237c3ec174e66c5d6e430ba176bf793cf /p:RepositoryBranch=main",C:\bench\roslyn,0,237859,2997312,435593,8089,3344479232,32236675072,,,,,0,0,0.000,0.000
roslyn-incremental-build,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:19:31.8776942Z,"dotnet build ""C:\bench\roslyn\Roslyn.slnx"" -c Release /m /nr:false /p:RepositoryUrl=https://github.com/dotnet/roslyn /p:RepositoryCommit=358fc4c237c3ec174e66c5d6e430ba176bf793cf /p:RepositoryBranch=main",C:\bench\roslyn,0,63695,742953,175390,5087,138222592,1239613440,,,,,0,0,0.000,0.000
thread-create,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:10:10.7082234Z,thread-create,C:\bench\microbench\thread-create,0,1298,0,0,0,225280,0,235.900,371.600,716.500,11620.200,1,5000,3850.762,259.514
token-query,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:11:41.4224127Z,token-query,C:\bench\microbench\token-query,0,85,0,0,0,32768,0,1.400,1.800,2.100,8748.500,1,50000,592076.127,1.648
wmi-query,bitdefender,Bitdefender Antivirus,27.0.3.9,2026-04-18T01:12:25.0751428Z,wmi-query,C:\bench\microbench\wmi-query,0,11756,0,0,0,266240,114688,23068.200,25156.500,25970.900,93141.600,1,500,42.530,23361.432
