scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,mcafee,McAfee,16.100.0 0,2026-04-20T21:28:22.4210746Z,archive-extract,C:\bench\microbench\archive-extract,0,13392,0,0,0,30692352,282812416,1309399.100,1448961.900,1448961.900,1448961.900,1,10,0.748,1337294.650
com-create-instance,mcafee,McAfee,16.100.0 0,2026-04-20T21:35:33.8433408Z,com-create-instance,C:\bench\microbench\com-create-instance,0,499,0,0,0,266240,0,79.700,148.000,169.300,23192.900,1,5000,10030.368,99.624
crypto-hash-verify,mcafee,McAfee,16.100.0 0,2026-04-20T21:35:23.3407173Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,238,0,0,0,0,0,39.000,40.500,54.200,192.400,1,5000,25196.330,39.665
dll-load-unique,mcafee,McAfee,16.100.0 0,2026-04-20T21:31:29.9577460Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,48343,0,0,0,162809344,4080021504,23820.400,26555.400,28854.400,199497.000,1,2000,41.371,24162.744
ext-sensitivity-dll,mcafee,McAfee,16.100.0 0,2026-04-20T21:30:05.5352636Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,3152,0,0,0,0,58601472,309.000,352.200,590.600,17449.900,1,10000,3172.238,314.208
ext-sensitivity-exe,mcafee,McAfee,16.100.0 0,2026-04-20T21:29:52.3766549Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,3181,0,0,0,0,45051904,311.100,349.000,570.900,30563.300,1,10000,3144.162,316.722
ext-sensitivity-js,mcafee,McAfee,16.100.0 0,2026-04-20T21:30:18.6192521Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,3074,0,0,0,72192,53014528,296.900,358.400,599.000,22592.700,1,10000,3253.389,306.256
ext-sensitivity-ps1,mcafee,McAfee,16.100.0 0,2026-04-20T21:30:31.6172074Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,2997,0,0,0,0,18227200,293.800,344.400,572.000,1361.500,1,10000,3336.833,298.698
file-copy-large,mcafee,McAfee,16.100.0 0,2026-04-20T21:28:45.7630127Z,file-copy-large,C:\bench\microbench\file-copy-large,0,801,0,0,0,0,0,34979.700,37332.000,37332.000,37332.000,1,10,28.506,35070.440
file-create-delete,mcafee,McAfee,16.100.0 0,2026-04-20T21:27:59.0192103Z,file-create-delete,C:\bench\microbench\file-create-delete,0,1584,0,0,0,0,24227840,305.600,355.700,620.500,2088.800,100,5000,3160.507,313.027
file-enum-large-dir,mcafee,McAfee,16.100.0 0,2026-04-20T21:28:34.9509088Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,2516,0,0,0,0,57458688,2951.600,3533.600,5085.300,5085.300,1,50,328.385,3045.058
file-write-content,mcafee,McAfee,16.100.0 0,2026-04-20T21:31:43.3130289Z,file-write-content,C:\bench\microbench\file-write-content,0,3336,0,0,0,0,60891136,324.200,360.900,469.300,29459.100,1,10000,2997.945,329.158
fs-watcher,mcafee,McAfee,16.100.0 0,2026-04-20T21:36:02.4772464Z,fs-watcher,C:\bench\microbench\fs-watcher,0,2406,0,0,0,121856,30732288,433.400,594.400,781.100,22103.800,1,5000,2201.305,453.005
hardlink-create,mcafee,McAfee,16.100.0 0,2026-04-20T21:28:57.2704592Z,hardlink-create,C:\bench\microbench\hardlink-create,0,1497,0,0,0,0,10616832,295.900,397.500,426.600,964.900,1,5000,3344.434,297.625
junction-create,mcafee,McAfee,16.100.0 0,2026-04-20T21:29:07.9083159Z,junction-create,C:\bench\microbench\junction-create,0,610,0,0,0,0,0,295.500,350.600,551.300,1413.300,1,2000,3280.977,303.685
mem-alloc-protect,mcafee,McAfee,16.100.0 0,2026-04-20T21:34:06.8678847Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,156,0,0,0,0,0,2.800,3.100,4.100,342.700,1,50000,342104.201,2.886
mem-map-file,mcafee,McAfee,16.100.0 0,2026-04-20T21:34:20.7338541Z,mem-map-file,C:\bench\microbench\mem-map-file,0,3839,0,0,0,109056,107704320,358.500,552.100,907.400,4956.200,1,10000,2615.544,382.072
net-connect-loopback,mcafee,McAfee,16.100.0 0,2026-04-20T21:34:31.3889042Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,653,0,0,0,1193984,147456,276.400,409.200,669.200,3063.900,1,2000,3364.342,297.039
net-dns-resolve,mcafee,McAfee,16.100.0 0,2026-04-20T21:34:42.3513059Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,957,0,0,0,481792,0,190.700,209.000,221.800,26624.300,1,5000,5224.244,191.289
new-exe-run,mcafee,McAfee,16.100.0 0,2026-04-20T21:32:49.3233571Z,new-exe-run,C:\bench\microbench\new-exe-run,0,56003,0,0,0,1923584,23560192,1083997.700,1123162.800,2597355.700,2597355.700,1,50,0.893,1119874.124
new-exe-run-motw,mcafee,McAfee,16.100.0 0,2026-04-20T21:33:45.4847885Z,new-exe-run-motw,C:\bench\microbench\new-exe-run-motw,0,46143,0,0,0,24576,29163520,917040.700,978530.100,1024861.900,1024861.900,1,50,1.084,922686.312
pipe-roundtrip,mcafee,McAfee,16.100.0 0,2026-04-20T21:35:03.0555081Z,pipe-roundtrip,C:\bench\microbench\pipe-roundtrip,0,172,0,0,0,463872,0,58.400,107.100,181.000,792.400,1,2000,15258.428,65.359
process-create-wait,mcafee,McAfee,16.100.0 0,2026-04-20T21:29:39.1892983Z,process-create-wait,C:\bench\microbench\process-create-wait,0,21288,0,0,0,51070464,136683520,39140.600,44675.000,48251.600,1557924.500,1,500,23.488,42574.599
registry-crud,mcafee,McAfee,16.100.0 0,2026-04-20T21:34:52.8728676Z,registry-crud,C:\bench\microbench\registry-crud,0,520,0,0,0,0,0,92.700,141.700,170.200,2479.300,1,5000,9622.490,103.594
ripgrep-clean-build,mcafee,McAfee,16.100.0 0,2026-04-20T21:37:07.4242965Z,cargo build --release,C:\bench\ripgrep,0,54218,160562,6828,2014,385348608,104407040,,,,,0,0,0.000,0.000
ripgrep-incremental-build,mcafee,McAfee,16.100.0 0,2026-04-20T21:37:33.4174212Z,cargo build --release,C:\bench\ripgrep,0,5979,31937,796,456,0,24969216,,,,,0,0,0.000,0.000
