scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,eset,ESET Security,19.1.12.0,2026-04-17T21:34:11.4048321Z,archive-extract,C:\bench\microbench\archive-extract,0,16084,0,0,0,223343616,329359360,1539877.200,2109239.600,2109239.600,2109239.600,1,10,0.622,1607339.620
com-create-instance,eset,ESET Security,19.1.12.0,2026-04-17T21:40:59.0540819Z,com-create-instance,C:\bench\microbench\com-create-instance,0,640,0,0,0,233472,24576,105.400,189.800,212.800,24058.000,1,5000,7820.209,127.804
crypto-hash-verify,eset,ESET Security,19.1.12.0,2026-04-17T21:40:48.4154283Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,247,0,0,0,0,0,40.500,44.000,57.000,488.100,1,5000,24158.651,41.367
dll-load-unique,eset,ESET Security,19.1.12.0,2026-04-17T21:36:55.2874693Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,10344,0,0,0,6656,4020936704,5056.400,5928.800,6968.600,17847.300,1,2000,193.345,5167.802
ext-sensitivity-dll,eset,ESET Security,19.1.12.0,2026-04-17T21:35:59.8155535Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,6026,0,0,0,114688,48193536,577.900,715.000,1113.200,17019.200,1,10000,1659.557,601.250
ext-sensitivity-exe,eset,ESET Security,19.1.12.0,2026-04-17T21:35:43.7860896Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,6155,0,0,0,0,57798656,580.000,706.100,1113.000,30568.900,1,10000,1624.935,613.683
ext-sensitivity-js,eset,ESET Security,19.1.12.0,2026-04-17T21:36:17.3649613Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,7545,0,0,0,31232,32874496,720.800,882.000,1357.700,28178.600,1,10000,1325.379,753.165
ext-sensitivity-ps1,eset,ESET Security,19.1.12.0,2026-04-17T21:36:34.9458996Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,7577,0,0,0,0,23691264,727.600,869.500,1281.000,16875.100,1,10000,1319.781,756.378
file-copy-large,eset,ESET Security,19.1.12.0,2026-04-17T21:34:35.6390815Z,file-copy-large,C:\bench\microbench\file-copy-large,0,882,0,0,0,0,104890368,35627.700,80479.900,80479.900,80479.900,1,10,24.641,40571.580
file-create-delete,eset,ESET Security,19.1.12.0,2026-04-17T21:33:45.2834044Z,file-create-delete,C:\bench\microbench\file-create-delete,0,2878,0,0,0,0,22601728,545.200,681.500,1094.500,15594.800,100,5000,1738.994,571.410
file-enum-large-dir,eset,ESET Security,19.1.12.0,2026-04-17T21:34:24.7539869Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,3332,0,0,0,282624,12357632,2581.400,3155.900,4493.500,4493.500,1,50,375.550,2662.642
file-write-content,eset,ESET Security,19.1.12.0,2026-04-17T21:38:38.7143112Z,file-write-content,C:\bench\microbench\file-write-content,0,93431,0,0,0,150094848,87572480,9271.200,10274.000,10750.400,31925.100,1,10000,107.031,9326.148
fs-watcher,eset,ESET Security,19.1.12.0,2026-04-17T21:41:32.8040146Z,fs-watcher,C:\bench\microbench\fs-watcher,0,4937,0,0,0,88576,33243136,913.800,1158.900,1358.900,18269.500,1,5000,1040.168,959.753
hardlink-create,eset,ESET Security,19.1.12.0,2026-04-17T21:34:47.4316394Z,hardlink-create,C:\bench\microbench\hardlink-create,0,1795,0,0,0,0,11886592,351.200,443.600,472.000,2483.200,1,5000,2787.171,357.301
junction-create,eset,ESET Security,19.1.12.0,2026-04-17T21:34:58.1322224Z,junction-create,C:\bench\microbench\junction-create,0,702,0,0,0,0,155648,334.100,386.500,476.500,11041.800,1,2000,2850.786,349.688
mem-alloc-protect,eset,ESET Security,19.1.12.0,2026-04-17T21:39:28.8240488Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,175,0,0,0,0,0,3.100,3.400,4.700,497.400,1,50000,307343.166,3.214
mem-map-file,eset,ESET Security,19.1.12.0,2026-04-17T21:39:44.5500345Z,mem-map-file,C:\bench\microbench\mem-map-file,0,5722,0,0,0,11413504,41533440,549.800,696.200,972.000,5108.300,1,10000,1752.440,570.361
net-connect-loopback,eset,ESET Security,19.1.12.0,2026-04-17T21:39:56.0645302Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,1499,0,0,0,1148928,0,675.200,876.000,1112.000,31786.100,1,2000,1395.530,716.322
