scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:21:28.0445914Z,archive-extract,C:\bench\microbench\archive-extract,0,33020,0,0,0,54196736,284061696,3212891.000,4079581.100,4079581.100,4079581.100,1,10,0.303,3299808.330
com-create-instance,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:28:15.7319682Z,com-create-instance,C:\bench\microbench\com-create-instance,0,2050,0,0,0,88743424,15495168,375.600,617.300,909.100,2453.600,1,5000,2440.153,409.577
crypto-hash-verify,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:28:03.6850562Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,222,0,0,0,6680576,36864,38.100,40.200,53.100,103.100,1,5000,25808.809,38.720
dll-load-unique,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:25:00.9296665Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,46318,0,0,0,15523328,4034729984,22879.000,25655.300,27922.300,107974.400,1,2000,43.180,23149.924
ext-sensitivity-dll,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:23:27.5140418Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,8228,0,0,0,4096,40136704,781.300,1090.000,1457.300,42849.300,1,10000,1215.424,821.249
ext-sensitivity-exe,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:23:09.2790997Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,8262,0,0,0,49152,67231744,783.900,1150.700,1456.300,10737.700,1,10000,1210.407,824.222
ext-sensitivity-js,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:23:46.0662448Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,8542,0,0,0,205539840,58200064,785.700,1249.200,1710.300,25615.300,1,10000,1170.624,852.581
ext-sensitivity-ps1,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:24:04.5939348Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,8513,0,0,0,0,64864256,783.900,1172.300,1575.800,78368.900,1,10000,1174.713,849.707
file-copy-large,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:21:57.4352517Z,file-copy-large,C:\bench\microbench\file-copy-large,0,2570,0,0,0,2088448,10974208,206960.600,375375.500,375375.500,375375.500,1,10,4.810,207879.170
file-create-delete,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:20:45.0021287Z,file-create-delete,C:\bench\microbench\file-create-delete,0,4166,0,0,0,1510400,27529216,733.900,1181.800,1682.700,18910.600,100,5000,1200.852,828.684
file-enum-large-dir,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:21:44.8689243Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,6803,0,0,0,66048,53727744,3525.300,4412.600,5450.600,5450.600,1,50,276.175,3620.452
file-write-content,gdata,G DATA INTERNET SECURITY,22.0.0.0,2026-04-20T02:25:54.5655177Z,file-write-content,C:\bench\microbench\file-write-content,0,43625,0,0,0,0,66633728,1043.200,16528.500,17213.500,32229.300,1,10000,229.232,4352.723
