scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:23:01.8520242Z,archive-extract,C:\bench\microbench\archive-extract,0,16185,0,0,0,137979392,268267520,1533946.200,1641636.500,1641636.500,1641636.500,1,10,0.647,1545609.210
com-create-instance,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:36:35.0725887Z,com-create-instance,C:\bench\microbench\com-create-instance,0,741,0,0,0,327680,0,128.200,213.800,252.600,14769.500,1,5000,6751.191,148.038
crypto-hash-verify,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:36:24.3360264Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,246,0,0,0,0,86016,40.500,44.000,56.000,120.700,1,5000,24270.372,41.179
dll-load-unique,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:32:43.3992724Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,385796,0,0,0,131247104,4056985600,195321.500,629758.900,635896.300,641881.300,1,2000,5.184,192887.132
ext-sensitivity-dll,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:25:08.3564858Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,14905,0,0,0,2698240,48521216,1348.100,2184.700,2510.800,29326.600,1,10000,670.937,1488.897
ext-sensitivity-exe,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:24:43.4371167Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,14313,0,0,0,410624,77004800,1318.200,1998.400,2424.700,51754.500,1,10000,698.705,1429.258
ext-sensitivity-js,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:25:32.5844174Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,14231,0,0,0,1018368,59715584,1304.900,1987.900,2412.300,17082.200,1,10000,702.665,1421.514
ext-sensitivity-ps1,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:26:07.5922388Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,24995,0,0,0,7168,61812736,2450.300,3225.900,4115.900,23051.000,1,10000,400.081,2496.795
file-copy-large,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:23:26.0666362Z,file-copy-large,C:\bench\microbench\file-copy-large,0,919,0,0,0,0,111005696,38404.900,81300.700,81300.700,81300.700,1,10,22.725,43993.630
file-create-delete,drweb,Dr.Web Security Space,1.0.0.04150,2026-04-20T15:22:35.6492230Z,file-create-delete,C:\bench\microbench\file-create-delete,0,4278,0,0,0,1935872,34492416,780.900,1228.900,1650.200,22923.700,100,5000,1169.452,851.311
