scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,sophos,Sophos Home,4.0.0,2026-04-20T18:40:24.9167034Z,archive-extract,C:\bench\microbench\archive-extract,0,30742,0,0,0,30496256,295253504,3024179.900,3334399.500,3334399.500,3334399.500,1,10,0.325,3072567.880
com-create-instance,sophos,Sophos Home,4.0.0,2026-04-20T18:47:36.7599476Z,com-create-instance,C:\bench\microbench\com-create-instance,0,2546,0,0,0,135168,28672,457.700,815.500,1197.500,27809.900,1,5000,1964.668,508.838
crypto-hash-verify,sophos,Sophos Home,4.0.0,2026-04-20T18:47:24.2021887Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,241,0,0,0,0,0,40.500,41.600,56.200,103.000,1,5000,24318.688,41.097
dll-load-unique,sophos,Sophos Home,4.0.0,2026-04-20T18:44:36.0110902Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,66224,0,0,0,1921024,4030201856,32944.300,35808.400,37188.200,40539.700,1,2000,30.201,33103.223
ext-sensitivity-dll,sophos,Sophos Home,4.0.0,2026-04-20T18:42:38.7456527Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,10322,0,0,0,100200960,49369088,931.800,1456.200,2290.600,33861.300,1,10000,968.782,1030.842
ext-sensitivity-exe,sophos,Sophos Home,4.0.0,2026-04-20T18:42:18.4071182Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,10298,0,0,0,20480,81633280,937.000,1421.000,2253.100,16134.500,1,10000,971.103,1027.995
ext-sensitivity-js,sophos,Sophos Home,4.0.0,2026-04-20T18:42:59.2581196Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,10518,0,0,0,31232,66580480,952.600,1460.000,2283.500,24252.000,1,10000,950.783,1050.259
ext-sensitivity-ps1,sophos,Sophos Home,4.0.0,2026-04-20T18:43:19.7939149Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,10538,0,0,0,4096,58466304,954.300,1470.700,2348.100,27882.400,1,10000,948.982,1052.372
file-copy-large,sophos,Sophos Home,4.0.0,2026-04-20T18:40:55.3856118Z,file-copy-large,C:\bench\microbench\file-copy-large,0,847,0,0,0,0,0,38480.300,42696.500,42696.500,42696.500,1,10,25.890,38616.090
file-create-delete,sophos,Sophos Home,4.0.0,2026-04-20T18:39:44.1379390Z,file-create-delete,C:\bench\microbench\file-create-delete,0,4253,0,0,0,0,26521600,801.700,1008.500,1555.300,25445.400,100,5000,1176.469,846.370
file-enum-large-dir,sophos,Sophos Home,4.0.0,2026-04-20T18:40:44.5360525Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,9620,0,0,0,1024,61808640,2826.900,3254.900,4993.300,4993.300,1,50,340.624,2935.644
file-write-content,sophos,Sophos Home,4.0.0,2026-04-20T18:44:57.6180125Z,file-write-content,C:\bench\microbench\file-write-content,0,11610,0,0,0,0,68902912,1042.300,1669.600,2349.000,19543.400,1,10000,861.483,1155.687
fs-watcher,sophos,Sophos Home,4.0.0,2026-04-20T18:48:13.0698955Z,fs-watcher,C:\bench\microbench\fs-watcher,0,7375,0,0,0,89600,51804160,1382.900,1733.300,2014.600,23663.100,1,5000,690.801,1445.991
hardlink-create,sophos,Sophos Home,4.0.0,2026-04-20T18:41:08.5762102Z,hardlink-create,C:\bench\microbench\hardlink-create,0,3190,0,0,0,0,16789504,614.100,761.300,1274.500,1971.100,1,5000,1569.044,635.829
junction-create,sophos,Sophos Home,4.0.0,2026-04-20T18:41:19.5406982Z,junction-create,C:\bench\microbench\junction-create,0,960,0,0,0,0,0,469.200,521.100,576.400,1922.400,1,2000,2083.909,478.413
mem-alloc-protect,sophos,Sophos Home,4.0.0,2026-04-20T18:45:56.3544584Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,263,0,0,0,0,0,4.700,5.000,9.700,779.100,1,50000,196947.161,5.036
mem-map-file,sophos,Sophos Home,4.0.0,2026-04-20T18:46:14.7192600Z,mem-map-file,C:\bench\microbench\mem-map-file,0,8354,0,0,0,92672,106541056,774.100,1118.300,1494.300,20749.600,1,10000,1200.265,832.888
net-connect-loopback,sophos,Sophos Home,4.0.0,2026-04-20T18:46:25.8646228Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,1128,0,0,0,919552,0,494.300,776.000,930.800,1918.100,1,2000,1900.490,525.900
net-dns-resolve,sophos,Sophos Home,4.0.0,2026-04-20T18:46:37.2817101Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1405,0,0,0,403968,0,272.500,299.300,311.600,41311.500,1,5000,3558.680,280.884
