scenario_id,av_name,av_product,av_version,timestamp_utc,command,working_dir,exit_code,wall_ms,user_cpu_ms,kernel_cpu_ms,peak_job_memory_mb,system_disk_read_bytes,system_disk_write_bytes,p50_us,p95_us,p99_us,max_us,micro_batch_size,micro_total_operations,micro_ops_per_sec,micro_mean_latency_us
archive-extract,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:59:49.7011196Z,archive-extract,C:\bench\microbench\archive-extract,0,69176,0,0,0,36042240,546619392,6872350.600,7397403.100,7397403.100,7397403.100,1,10,0.145,6916027.720
com-create-instance,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:10:52.6315797Z,com-create-instance,C:\bench\microbench\com-create-instance,0,1876,0,0,0,233472,184320,352.300,396.800,875.800,24197.400,1,5000,2666.000,374.941
crypto-hash-verify,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:10:40.7402852Z,crypto-hash-verify,C:\bench\microbench\crypto-hash-verify,0,265,0,0,0,32768,0,40.400,42.400,56.000,225.300,1,5000,24222.353,41.260
dll-load-unique,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:05:57.6643101Z,dll-load-unique,C:\bench\microbench\dll-load-unique,0,45697,0,0,0,2093056,4023459840,22728.500,24222.000,25259.200,36925.700,1,2000,43.768,22837.791
ext-sensitivity-dll,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:02:59.5843216Z,ext-sensitivity-dll,C:\bench\microbench\ext-sensitivity-dll,0,40135,0,0,0,57856,139255808,3954.400,4591.400,5053.200,20128.900,1,10000,249.158,4011.045
ext-sensitivity-exe,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:02:09.4487817Z,ext-sensitivity-exe,C:\bench\microbench\ext-sensitivity-exe,0,26039,0,0,0,60928,214220800,2532.900,3029.700,3509.800,12839.100,1,10000,384.041,2601.221
ext-sensitivity-js,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:04:11.4775554Z,ext-sensitivity-js,C:\bench\microbench\ext-sensitivity-js,0,61879,0,0,0,240128,371146752,5949.300,9010.000,10252.400,32416.800,1,10000,161.604,6184.773
ext-sensitivity-ps1,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:05:01.9635748Z,ext-sensitivity-ps1,C:\bench\microbench\ext-sensitivity-ps1,0,40476,0,0,0,4996096,183914496,3998.000,4656.000,5357.400,19704.000,1,10000,247.061,4045.443
file-copy-large,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:00:28.7984270Z,file-copy-large,C:\bench\microbench\file-copy-large,0,889,0,0,0,0,105070592,36444.500,79772.500,79772.500,79772.500,1,10,24.381,41001.480
file-create-delete,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T00:58:30.5016065Z,file-create-delete,C:\bench\microbench\file-create-delete,0,12478,0,0,0,135168,25542656,2422.600,3013.700,3358.900,16225.200,100,5000,400.859,2490.420
file-enum-large-dir,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:00:17.9172101Z,file-enum-large-dir,C:\bench\microbench\file-enum-large-dir,0,18210,0,0,0,51223552,130830336,2622.700,3120.100,5283.400,5283.400,1,50,366.385,2729.234
file-write-content,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:07:36.1761714Z,file-write-content,C:\bench\microbench\file-write-content,0,88500,0,0,0,914944,929947648,12602.300,14236.600,15212.100,195063.700,1,10000,112.994,8838.069
fs-watcher,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:11:45.9619010Z,fs-watcher,C:\bench\microbench\fs-watcher,0,20169,0,0,0,121344,44003328,3883.300,4710.600,5315.400,100405.800,1,5000,249.400,4007.279
hardlink-create,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:00:46.4977904Z,hardlink-create,C:\bench\microbench\hardlink-create,0,7690,0,0,0,48051712,14434304,1475.100,1979.400,2245.600,3127.600,1,5000,650.668,1534.891
junction-create,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:00:58.5300089Z,junction-create,C:\bench\microbench\junction-create,0,2024,0,0,0,94208,14651392,978.900,1134.400,1579.300,12322.100,1,2000,988.836,1009.593
mem-alloc-protect,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:09:04.7710958Z,mem-alloc-protect,C:\bench\microbench\mem-alloc-protect,0,392,0,0,0,0,0,7.300,7.800,12.300,1770.700,1,50000,131408.462,7.570
mem-map-file,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:09:28.3987809Z,mem-map-file,C:\bench\microbench\mem-map-file,0,13616,0,0,0,32768,109068288,1303.200,1712.100,2096.000,4706.100,1,10000,734.597,1360.982
net-connect-loopback,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:09:39.0994792Z,net-connect-loopback,C:\bench\microbench\net-connect-loopback,0,680,0,0,0,919552,94208,305.900,409.600,657.800,1925.400,1,2000,3132.957,318.992
net-dns-resolve,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:09:50.1620248Z,net-dns-resolve,C:\bench\microbench\net-dns-resolve,0,1063,0,0,0,403968,143360,211.700,231.000,246.000,24684.100,1,5000,4706.717,212.347
new-exe-run,trendmicro,Trend Micro Maximum Security,7.7,2026-04-19T01:08:11.3640350Z,new-exe-run,C:\bench\microbench\new-exe-run,0,25184,0,0,0,2710016,16248832,466149.000,805358.400,981460.700,981460.700,1,50,1.985,503399.614
